1,40,876,1.3542e+06,3000
1,40,880,1.3604e+06,3000
1,30,890,1.3759e+06,3000
1,30,898,1.3882e+06,3000
1,30,905,1.399e+06,3000
1,30,916,1.4161e+06,1500
1,30,925,1.43e+06,1500
1,30,928,1.4346e+06,1500
1,20,935,1.4454e+06,3000
1,20,944,1.4593e+06,3000
1,20,949,1.4671e+06,3000
1,20,953,1.4733e+06,3000
1,20,961,1.4856e+06,3000
1,20,966,1.4933e+06,1500
1,20,973,1.5042e+06,1500
1,20,979,1.5134e+06,1500
1,20,983,1.5196e+06,1500
1,20,991,1.532e+06,3000
1,20,996,1.5397e+06,3000
1,20,1009,1.5598e+06,1500
1,20,1018,1.5737e+06,1500
1,20,1029,1.5907e+06,1500
1,30,1038,1.6047e+06,1500
1,30,1046,1.617e+06,3000
1,30,1056,1.6325e+06,1500
1,30,1067,1.6495e+06,3000
1,30,1078,1.6665e+06,3000
1,30,1088,1.6819e+06,1500
1,30,1101,1.702e+06,1500
1,40,1105,1.7082e+06,3000
1,40,1115,1.7237e+06,1500
1,40,1122,1.7345e+06,3000
1,40,1133,1.7515e+06,3000
1,40,1141,1.7639e+06,1500
1,40,1148,1.7747e+06,1500
1,40,1155,1.7855e+06,1500
1,40,1163,1.7979e+06,1500
1,40,1165,1.801e+06,3000
1,30,1175,1.8164e+06,1500
1,30,1183,1.8288e+06,1500
1,30,1190,1.8396e+06,3000
1,30,1194,1.8458e+06,1500
1,30,1202,1.8582e+06,3000
1,30,1211,1.8721e+06,1500
1,30,1222,1.8891e+06,1500
1,30,1230,1.9015e+06,3000
1,30,1236,1.9107e+06,1500
1,40,1243,1.9216e+06,1500
1,40,1253,1.937e+06,1500
1,40,1266,1.9571e+06,1500
1,40,1277,1.9741e+06,1500
1,40,1287,1.9896e+06,3000
1,40,1293,1.9989e+06,1500
1,40,1300,2.0097e+06,1500
1,40,1308,2.022e+06,3000
1,40,1316,2.0344e+06,3000
1,40,1327,2.0514e+06,3000
1,30,1339,2.07e+06,1500
1,30,1347,2.0823e+06,1500
1,30,1359,2.1009e+06,3000
1,30,1367,2.1133e+06,1500
1,30,1371,2.1194e+06,1500
1,30,1379,2.1318e+06,1500
1,30,1384,2.1395e+06,3000
1,30,1397,2.1596e+06,1500
1,30,1402,2.1674e+06,3000
1,30,1413,2.1844e+06,3000
1,40,1420,2.1952e+06,1500
1,40,1428,2.2076e+06,3000
1,40,1442,2.2292e+06,1500
1,40,1447,2.2369e+06,3000
1,40,1452,2.2447e+06,1500
1,40,1455,2.2493e+06,3000
1,30,1461,2.2586e+06,3000
1,30,1468,2.2694e+06,3000
1,30,1471,2.274e+06,1500
1,30,1474,2.2787e+06,1500
1,30,1479,2.2864e+06,1500
1,30,1487,2.2988e+06,3000
1,30,1494,2.3096e+06,1500
1,30,1503,2.3235e+06,1500
1,30,1512,2.3374e+06,1500
1,30,1518,2.3467e+06,3000
1,20,1525,2.3575e+06,1500
1,20,1538,2.3776e+06,1500
1,20,1545,2.3884e+06,3000
1,20,1552,2.3993e+06,3000
1,20,1563,2.4163e+06,1500
1,20,1571,2.4286e+06,3000
1,20,1581,2.4441e+06,3000
1,20,1590,2.458e+06,1500
1,20,1599,2.4719e+06,1500
1,20,1604,2.4796e+06,1500
1,20,1606,2.4827e+06,3000
1,20,1612,2.492e+06,1500
1,20,1615,2.4966e+06,1500
1,20,1621,2.5059e+06,1500
1,20,1625,2.5121e+06,3000
1,30,1631,2.5214e+06,1500
1,30,1644,2.5415e+06,1500
1,30,1646,2.5446e+06,1500
1,30,1652,2.5538e+06,3000
1,30,1658,2.5631e+06,3000
1,30,1665,2.5739e+06,1500
1,30,1670,2.5817e+06,3000
1,30,1680,2.5971e+06,1500
1,30,1691,2.6141e+06,3000
1,40,1703,2.6327e+06,1500
1,40,1707,2.6389e+06,1500
1,40,1715,2.6512e+06,1500
1,40,1723,2.6636e+06,1500
1,40,1736,2.6837e+06,1500
1,40,1743,2.6945e+06,3000
1,40,1757,2.7162e+06,1500
1,40,1766,2.7301e+06,1500
1,40,1775,2.744e+06,3000
1,40,1780,2.7517e+06,3000
1,30,1786,2.761e+06,3000
1,30,1793,2.7718e+06,3000
1,30,1805,2.7904e+06,3000
1,30,1810,2.7981e+06,1500
1,30,1822,2.8166e+06,3000
1,30,1830,2.829e+06,1500
1,30,1832,2.8321e+06,1500
1,40,1841,2.846e+06,1500
1,40,1843,2.8491e+06,1500
1,40,1846,2.8537e+06,1500
1,40,1853,2.8646e+06,3000
1,40,1856,2.8692e+06,3000
1,40,1866,2.8847e+06,3000
1,40,1879,2.9048e+06,3000
1,40,1885,2.914e+06,1500
1,40,1898,2.9341e+06,3000
1,30,1906,2.9465e+06,3000
1,30,1909,2.9511e+06,3000
1,30,1919,2.9666e+06,3000
1,30,1925,2.9759e+06,3000
1,30,1930,2.9836e+06,1500
1,30,1937,2.9944e+06,3000
1,30,1947,3.0099e+06,3000
1,40,1960,3.03e+06,1500
1,40,1973,3.0501e+06,3000
1,40,1982,3.064e+06,1500
1,40,1991,3.0779e+06,1500
1,40,1998,3.0887e+06,3000
1,40,2006,3.1011e+06,3000
1,40,2013,3.1119e+06,3000
1,40,2018,3.1196e+06,1500
1,40,2027,3.1336e+06,3000
1,30,2035,3.1459e+06,3000
1,30,2043,3.1583e+06,1500
1,30,2052,3.1722e+06,3000
1,30,2058,3.1815e+06,1500
1,30,2065,3.1923e+06,1500
1,30,2072,3.2031e+06,1500
1,30,2079,3.2139e+06,1500
1,30,2091,3.2325e+06,1500
1,30,2098,3.2433e+06,3000
1,20,2110,3.2619e+06,3000
1,20,2119,3.2758e+06,1500
1,20,2121,3.2789e+06,3000
1,20,2126,3.2866e+06,3000
1,20,2136,3.3021e+06,3000
1,20,2149,3.3222e+06,1500
1,20,2159,3.3376e+06,3000
1,20,2171,3.3562e+06,1500
1,20,2182,3.3732e+06,3000
1,30,2191,3.3871e+06,1500
1,30,2200,3.401e+06,1500
1,30,2212,3.4196e+06,1500
1,30,2222,3.435e+06,3000
1,30,2225,3.4396e+06,1500
1,30,2238,3.4597e+06,1500
1,30,2241,3.4644e+06,1500
1,40,2247,3.4737e+06,3000
1,40,2256,3.4876e+06,3000
1,40,2259,3.4922e+06,3000
1,40,2272,3.5123e+06,3000
1,40,2285,3.5324e+06,3000
1,40,2296,3.5494e+06,1500
1,40,2307,3.5664e+06,3000
1,40,2318,3.5834e+06,1500
1,40,2326,3.5958e+06,3000
1,30,2331,3.6035e+06,1500
1,30,2337,3.6128e+06,1500
1,30,2347,3.6282e+06,1500
1,30,2359,3.6468e+06,3000
1,30,2369,3.6623e+06,1500
1,30,2380,3.6793e+06,1500
1,30,2387,3.6901e+06,3000
1,30,2397,3.7055e+06,1500
1,30,2410,3.7256e+06,1500
1,30,2423,3.7457e+06,3000
1,40,2435,3.7643e+06,3000
1,40,2439,3.7705e+06,3000
1,40,2449,3.7859e+06,1500
1,40,2456,3.7968e+06,3000
1,40,2465,3.8107e+06,3000
1,40,2473,3.823e+06,3000
1,40,2478,3.8308e+06,3000
1,30,2486,3.8431e+06,3000
1,30,2489,3.8478e+06,1500
1,30,2501,3.8663e+06,3000
1,40,2515,3.888e+06,3000
1,40,2522,3.8988e+06,3000
1,40,2533,3.9158e+06,3000
1,40,2543,3.9312e+06,3000
1,40,2552,3.9452e+06,3000
1,40,2558,3.9544e+06,3000
1,40,2568,3.9699e+06,3000
1,30,2580,3.9884e+06,1500
1,30,2583,3.9931e+06,1500
1,30,2596,4.0132e+06,3000
1,30,2610,4.0348e+06,1500
1,30,2623,4.0549e+06,1500
1,30,2630,4.0657e+06,1500
1,30,2639,4.0797e+06,3000
1,30,2643,4.0858e+06,3000
1,30,2652,4.0998e+06,3000
1,20,2662,4.1152e+06,3000
1,20,2669,4.126e+06,1500
1,20,2678,4.1399e+06,1500
1,20,2681,4.1446e+06,3000
1,20,2692,4.1616e+06,1500
1,20,2701,4.1755e+06,1500
1,20,2712,4.1925e+06,3000
1,20,2722,4.208e+06,3000
1,20,2734,4.2265e+06,1500
1,20,2744,4.242e+06,3000
1,20,2752,4.2543e+06,1500
1,30,2764,4.2729e+06,3000
1,30,2774,4.2884e+06,1500
1,30,2783,4.3023e+06,3000
1,30,2790,4.3131e+06,3000
1,30,2804,4.3347e+06,3000
1,30,2811,4.3456e+06,3000
1,30,2820,4.3595e+06,3000
1,40,2833,4.3796e+06,1500
1,40,2841,4.3919e+06,1500
1,40,2844,4.3966e+06,1500
1,40,2846,4.3997e+06,1500
1,40,2855,4.4136e+06,3000
1,40,2868,4.4337e+06,1500
1,40,2878,4.4491e+06,3000
1,40,2888,4.4646e+06,3000
1,40,2901,4.4847e+06,3000
1,40,2911,4.5001e+06,1500
1,40,2914,4.5048e+06,1500
1,40,2923,4.5187e+06,3000
1,40,2930,4.5295e+06,3000
1,40,2937,4.5403e+06,1500
1,40,2942,4.5481e+06,1500
1,40,2946,4.5542e+06,1500
1,40,2953,4.5651e+06,3000
1,40,2957,4.5713e+06,3000
1,30,2971,4.5929e+06,1500
1,30,2978,4.6037e+06,1500
1,30,2982,4.6099e+06,3000
1,30,2991,4.6238e+06,1500
1,30,2993,4.6269e+06,3000
1,30,3001,4.6393e+06,1500
1,30,3013,4.6578e+06,3000
1,30,3027,4.6795e+06,3000
1,40,3033,4.6887e+06,3000
1,40,3044,4.7057e+06,3000
1,40,3050,4.715e+06,3000
1,40,3063,4.7351e+06,1500
1,40,3072,4.749e+06,1500
1,40,3081,4.7629e+06,1500
1,40,3085,4.7691e+06,1500
1,40,3091,4.7784e+06,1500
1,40,3094,4.783e+06,3000
1,40,3106,4.8016e+06,1500
1,40,3112,4.8109e+06,3000
1,40,3125,4.831e+06,3000
1,40,3134,4.8449e+06,3000
1,40,3141,4.8557e+06,3000
1,40,3149,4.8681e+06,1500
1,30,3151,4.8712e+06,1500
1,30,3160,4.8851e+06,1500
1,30,3170,4.9005e+06,1500
1,30,3175,4.9083e+06,3000
1,30,3185,4.9237e+06,3000
1,40,3196,4.9407e+06,1500
1,40,3205,4.9546e+06,3000
1,40,3208,4.9593e+06,1500
1,40,3218,4.9747e+06,3000
1,40,3229,4.9917e+06,1500
1,40,3235,5.001e+06,3000
1,40,3238,5.0057e+06,1500
1,40,3246,5.018e+06,3000
1,40,3254,5.0304e+06,1500
1,30,3263,5.0443e+06,3000
1,30,3276,5.0644e+06,1500
1,30,3282,5.0737e+06,1500
1,30,3288,5.0829e+06,1500
1,30,3294,5.0922e+06,3000
1,30,3299,5.1e+06,3000
1,20,3307,5.1123e+06,3000
1,20,3314,5.1231e+06,3000
1,20,3321,5.134e+06,1500
1,20,3333,5.1525e+06,3000
1,20,3341,5.1649e+06,3000
1,20,3348,5.1757e+06,3000
1,20,3357,5.1896e+06,1500
1,20,3369,5.2082e+06,3000
1,20,3375,5.2174e+06,3000
1,20,3388,5.2375e+06,1500
1,20,3393,5.2453e+06,3000
1,20,3402,5.2592e+06,1500
1,20,3410,5.2716e+06,1500
1,30,3419,5.2855e+06,1500
1,30,3429,5.3009e+06,1500
1,30,3436,5.3117e+06,3000
1,30,3446,5.3272e+06,1500
1,30,3457,5.3442e+06,3000
1,30,3460,5.3488e+06,3000
1,30,3464,5.355e+06,3000
1,30,3473,5.3689e+06,1500
1,30,3483,5.3844e+06,1500
1,30,3490,5.3952e+06,1500
1,30,3501,5.4122e+06,1500
1,30,3510,5.4261e+06,3000
1,40,3513,5.4308e+06,3000
1,40,3526,5.4509e+06,3000
1,40,3533,5.4617e+06,1500
1,40,3539,5.471e+06,3000
1,40,3547,5.4833e+06,1500
1,40,3558,5.5003e+06,1500
1,40,3571,5.5204e+06,1500
1,40,3579,5.5328e+06,1500
1,40,3588,5.5467e+06,3000
1,30,3595,5.5575e+06,3000
1,30,3606,5.5745e+06,3000
1,30,3616,5.59e+06,3000
1,30,3626,5.6055e+06,1500
1,30,3630,5.6117e+06,3000
1,30,3639,5.6256e+06,3000
1,30,3649,5.641e+06,3000
1,30,3653,5.6472e+06,1500
1,30,3663,5.6627e+06,1500
1,30,3667,5.6688e+06,1500
1,40,3674,5.6797e+06,3000
1,40,3682,5.692e+06,1500
1,40,3690,5.7044e+06,1500
1,40,3698,5.7168e+06,1500
1,40,3705,5.7276e+06,1500
1,40,3711,5.7369e+06,3000
1,40,3724,5.757e+06,1500
1,40,3734,5.7724e+06,3000
1,40,3741,5.7832e+06,1500
1,40,3751,5.7987e+06,3000
1,40,3758,5.8095e+06,3000
1,40,3765,5.8203e+06,3000
1,40,3771,5.8296e+06,1500
1,40,3774,5.8343e+06,3000
1,30,3778,5.8404e+06,1500
1,30,3784,5.8497e+06,1500
1,30,3797,5.8698e+06,3000
1,30,3802,5.8775e+06,1500
1,30,3810,5.8899e+06,3000
1,30,3817,5.9007e+06,1500
1,30,3824,5.9116e+06,1500
1,30,3833,5.9255e+06,3000
1,40,3840,5.9363e+06,1500
1,40,3847,5.9471e+06,1500
1,40,3854,5.9579e+06,1500
1,40,3856,5.961e+06,3000
1,40,3865,5.9749e+06,3000
1,40,3876,5.9919e+06,3000
1,40,3887,6.0089e+06,3000
1,40,3899,6.0275e+06,1500
1,40,3911,6.0461e+06,3000
1,30,3914,6.0507e+06,1500
1,30,3924,6.0661e+06,1500
1,30,3932,6.0785e+06,1500
1,30,3935,6.0832e+06,3000
1,30,3943,6.0955e+06,3000
1,20,3956,6.1156e+06,3000
1,20,3968,6.1342e+06,3000
1,20,3978,6.1496e+06,1500
1,20,3989,6.1666e+06,3000
1,20,4000,6.1836e+06,1500
1,20,4006,6.1929e+06,1500
1,20,4009,6.1976e+06,3000
1,20,4016,6.2084e+06,1500
1,20,4024,6.2207e+06,3000
1,20,4029,6.2285e+06,3000
1,20,4038,6.2424e+06,3000
1,20,4044,6.2517e+06,1500
1,20,4051,6.2625e+06,3000
1,20,4061,6.2779e+06,3000
1,20,4065,6.2841e+06,1500
1,20,4067,6.2872e+06,3000
1,30,4073,6.2965e+06,3000
1,30,4082,6.3104e+06,1500
1,30,4086,6.3166e+06,1500
1,30,4090,6.3228e+06,1500
1,30,4102,6.3413e+06,1500
1,30,4107,6.349e+06,3000
1,40,4112,6.3568e+06,1500
1,40,4122,6.3722e+06,3000
1,40,4127,6.38e+06,3000
1,40,4133,6.3892e+06,3000
1,30,4144,6.4062e+06,1500
1,30,4150,6.4155e+06,3000
1,30,4161,6.4325e+06,1500
1,30,4164,6.4372e+06,1500
1,30,4170,6.4464e+06,1500
1,30,4182,6.465e+06,1500
1,30,4190,6.4774e+06,1500
1,30,4196,6.4866e+06,3000
1,40,4205,6.5005e+06,1500
1,40,4208,6.5052e+06,3000
1,30,4215,6.516e+06,1500
1,30,4223,6.5284e+06,1500
1,30,4232,6.5423e+06,3000
1,30,4235,6.5469e+06,1500
1,30,4238,6.5516e+06,3000
1,40,4242,6.5577e+06,1500
1,40,4249,6.5686e+06,1500
1,40,4258,6.5825e+06,3000
1,40,4266,6.5948e+06,1500
1,40,4274,6.6072e+06,3000
1,30,4283,6.6211e+06,1500
1,30,4286,6.6258e+06,1500
1,30,4297,6.6428e+06,1500
1,30,4310,6.6629e+06,3000
1,30,4314,6.6691e+06,3000
1,30,4318,6.6752e+06,3000
1,30,4326,6.6876e+06,3000
1,30,4338,6.7062e+06,1500
1,20,4340,6.7092e+06,3000
1,20,4351,6.7263e+06,3000
1,20,4358,6.7371e+06,1500
1,20,4365,6.7479e+06,3000
1,20,4372,6.7587e+06,1500
1,20,4377,6.7664e+06,3000
1,20,4389,6.785e+06,1500
1,20,4402,6.8051e+06,3000
1,20,4415,6.8252e+06,3000
1,20,4425,6.8406e+06,1500
1,20,4437,6.8592e+06,3000
1,20,4450,6.8793e+06,3000
1,20,4459,6.8932e+06,3000
1,20,4470,6.9102e+06,3000
1,20,4478,6.9226e+06,1500
1,20,4484,6.9319e+06,1500
1,20,4495,6.9489e+06,3000
1,20,4499,6.955e+06,1500
1,20,4509,6.9705e+06,3000
1,20,4518,6.9844e+06,1500
1,20,4523,6.9921e+06,1500
1,20,4536,7.0122e+06,3000
1,20,4542,7.0215e+06,3000
1,20,4546,7.0277e+06,3000
1,30,4551,7.0354e+06,3000
1,30,4563,7.054e+06,1500
1,30,4571,7.0664e+06,3000
1,30,4578,7.0772e+06,1500
1,30,4585,7.088e+06,3000
1,30,4598,7.1081e+06,3000
1,30,4607,7.122e+06,1500
1,30,4615,7.1344e+06,1500
1,30,4625,7.1498e+06,1500
1,30,4633,7.1622e+06,3000
1,30,4645,7.1807e+06,1500
1,30,4655,7.1962e+06,1500
1,40,4663,7.2086e+06,1500
1,40,4668,7.2163e+06,1500
1,40,4678,7.2318e+06,3000
1,40,4686,7.2441e+06,1500
1,40,4694,7.2565e+06,3000
1,40,4704,7.272e+06,3000
1,40,4716,7.2905e+06,1500
1,40,4724,7.3029e+06,3000
1,40,4735,7.3199e+06,3000
1,40,4742,7.3307e+06,1500
1,40,4754,7.3493e+06,3000
1,40,4757,7.3539e+06,1500
1,40,4768,7.3709e+06,1500
1,40,4774,7.3802e+06,1500
1,30,4783,7.3941e+06,3000
1,30,4789,7.4034e+06,3000
1,30,4799,7.4188e+06,3000
1,30,4812,7.4389e+06,1500
1,30,4819,7.4497e+06,3000
1,30,4823,7.4559e+06,3000
1,30,4828,7.4636e+06,1500
1,30,4838,7.4791e+06,3000
1,30,4851,7.4992e+06,1500
1,40,4859,7.5116e+06,3000
1,30,4866,7.5224e+06,1500
1,30,4873,7.5332e+06,1500
1,30,4875,7.5363e+06,1500
1,30,4883,7.5487e+06,1500
1,30,4890,7.5595e+06,1500
1,30,4898,7.5719e+06,1500
1,30,4900,7.575e+06,3000
1,30,4910,7.5904e+06,1500
1,30,4915,7.5981e+06,1500
1,30,4921,7.6074e+06,1500
1,30,4933,7.626e+06,3000
1,30,4941,7.6383e+06,3000
1,40,4948,7.6492e+06,3000
1,40,4958,7.6646e+06,3000
1,40,4964,7.6739e+06,1500
1,40,4971,7.6847e+06,1500
1,40,4978,7.6955e+06,1500
1,40,4983,7.7033e+06,1500
1,40,4990,7.7141e+06,1500
1,40,4998,7.7265e+06,3000
1,40,5004,7.7357e+06,1500
1,40,5009,7.7435e+06,3000
1,30,5019,7.7589e+06,1500
1,30,5028,7.7728e+06,1500
1,30,5034,7.7821e+06,3000
1,30,5047,7.8022e+06,3000
1,20,5061,7.8238e+06,3000
1,20,5068,7.8347e+06,1500
1,20,5078,7.8501e+06,3000
1,20,5088,7.8656e+06,1500
1,20,5095,7.8764e+06,1500
1,20,5097,7.8795e+06,3000
1,20,5109,7.8981e+06,1500
1,20,5117,7.9104e+06,3000
2,10,1,1546,1500
2,10,5,7730,1500
2,10,16,24735,1500
2,10,20,30918,1500
2,10,29,44831,1500
2,10,32,49469,3000
2,10,39,60290,3000
2,10,47,72658,1500
2,10,56,86571,3000
2,10,65,1.0048e+05,3000
2,10,77,1.1904e+05,1500
2,10,86,1.3295e+05,3000
2,10,92,1.4222e+05,3000
2,10,103,1.5923e+05,3000
2,10,108,1.6696e+05,3000
2,10,111,1.716e+05,1500
2,10,116,1.7933e+05,1500
2,10,126,1.9479e+05,3000
2,10,130,2.0097e+05,1500
2,10,138,2.1334e+05,1500
2,10,143,2.2107e+05,3000
2,10,148,2.288e+05,1500
2,10,157,2.4271e+05,3000
2,10,167,2.5817e+05,3000
2,10,174,2.6899e+05,3000
2,10,180,2.7826e+05,1500
2,10,185,2.8599e+05,3000
2,10,192,2.9682e+05,1500
2,10,199,3.0764e+05,1500
2,10,206,3.1846e+05,3000
2,10,214,3.3083e+05,3000
2,10,220,3.401e+05,3000
2,10,229,3.5401e+05,1500
2,10,234,3.6174e+05,1500
2,10,242,3.7411e+05,1500
2,10,245,3.7875e+05,1500
2,10,249,3.8493e+05,1500
2,10,258,3.9885e+05,3000
2,10,269,4.1585e+05,3000
2,10,276,4.2667e+05,1500
2,10,285,4.4058e+05,1500
2,10,288,4.4522e+05,1500
2,10,297,4.5914e+05,3000
2,10,304,4.6996e+05,1500
2,10,314,4.8542e+05,1500
2,10,318,4.916e+05,3000
2,10,327,5.0551e+05,1500
2,10,329,5.086e+05,3000
2,10,339,5.2406e+05,3000
2,10,343,5.3025e+05,3000
2,10,349,5.3952e+05,3000
2,10,359,5.5498e+05,3000
2,10,369,5.7044e+05,1500
2,10,374,5.7817e+05,3000
2,10,382,5.9054e+05,3000
2,10,392,6.06e+05,1500
2,10,399,6.1682e+05,1500
2,10,406,6.2764e+05,3000
2,10,411,6.3537e+05,3000
2,10,415,6.4155e+05,3000
2,10,421,6.5083e+05,1500
2,10,430,6.6474e+05,3000
2,10,438,6.7711e+05,3000
2,10,449,6.9411e+05,1500
2,10,458,7.0803e+05,1500
2,10,469,7.2503e+05,3000
2,10,475,7.3431e+05,3000
2,10,487,7.5286e+05,3000
2,10,492,7.6059e+05,3000
2,10,497,7.6832e+05,3000
2,10,505,7.8068e+05,1500
2,10,509,7.8687e+05,3000
2,10,514,7.946e+05,3000
2,10,520,8.0387e+05,1500
2,10,525,8.116e+05,3000
2,10,530,8.1933e+05,3000
2,10,534,8.2552e+05,3000
2,10,543,8.3943e+05,1500
2,10,549,8.487e+05,3000
2,10,555,8.5798e+05,3000
2,10,564,8.7189e+05,3000
2,10,570,8.8117e+05,3000
2,10,577,8.9199e+05,3000
2,10,584,9.0281e+05,1500
2,10,595,9.1982e+05,3000
2,10,606,9.3682e+05,1500
2,10,610,9.4301e+05,3000
2,10,621,9.6001e+05,3000
2,10,633,9.7856e+05,1500
2,10,641,9.9093e+05,3000
2,10,647,1.0002e+06,3000
2,10,650,1.0048e+06,3000
2,10,658,1.0172e+06,1500
2,10,663,1.0249e+06,1500
2,10,668,1.0327e+06,1500
2,10,672,1.0389e+06,3000
2,10,679,1.0497e+06,1500
2,10,687,1.062e+06,1500
2,10,689,1.0651e+06,1500
2,10,693,1.0713e+06,3000
2,10,697,1.0775e+06,1500
2,10,702,1.0852e+06,1500
2,10,704,1.0883e+06,1500
2,10,708,1.0945e+06,3000
2,10,715,1.1053e+06,3000
2,10,725,1.1208e+06,1500
2,10,732,1.1316e+06,1500
2,10,741,1.1455e+06,3000
2,10,750,1.1594e+06,3000
2,10,754,1.1656e+06,3000
2,10,761,1.1764e+06,3000
2,10,770,1.1904e+06,1500
2,10,776,1.1996e+06,1500
2,10,780,1.2058e+06,3000
2,10,789,1.2197e+06,3000
2,10,794,1.2275e+06,3000
2,10,799,1.2352e+06,1500
2,10,805,1.2445e+06,3000
2,10,813,1.2568e+06,1500
2,10,824,1.2738e+06,1500
2,10,829,1.2816e+06,3000
2,10,834,1.2893e+06,3000
2,10,839,1.297e+06,3000
2,10,850,1.314e+06,3000
2,10,855,1.3218e+06,1500
2,10,860,1.3295e+06,3000
2,10,868,1.3418e+06,3000
2,10,876,1.3542e+06,1500
2,10,878,1.3573e+06,3000
2,10,883,1.365e+06,1500
2,10,891,1.3774e+06,1500
2,10,894,1.382e+06,1500
2,10,899,1.3898e+06,3000
2,10,910,1.4068e+06,3000
2,10,921,1.4238e+06,3000
2,10,931,1.4392e+06,3000
2,10,936,1.447e+06,1500
2,10,945,1.4609e+06,1500
2,10,948,1.4655e+06,1500
2,10,956,1.4779e+06,1500
2,10,964,1.4903e+06,3000
2,10,973,1.5042e+06,1500
2,10,978,1.5119e+06,1500
2,10,982,1.5181e+06,1500
2,10,993,1.5351e+06,1500
2,10,997,1.5413e+06,3000
2,10,1002,1.549e+06,1500
2,10,1012,1.5645e+06,3000
2,10,1024,1.583e+06,3000
2,10,1033,1.5969e+06,1500
2,10,1040,1.6077e+06,1500
2,10,1049,1.6217e+06,3000
2,10,1055,1.6309e+06,3000
2,10,1065,1.6464e+06,1500
2,10,1069,1.6526e+06,3000
2,10,1074,1.6603e+06,3000
2,10,1080,1.6696e+06,1500
2,10,1089,1.6835e+06,3000
2,10,1095,1.6928e+06,1500
2,10,1102,1.7036e+06,1500
2,10,1107,1.7113e+06,1500
2,10,1111,1.7175e+06,1500
