65,1,1
1,1,1
68,2,3
67,3,4
66,3,4
65,1,1
33,2,3
32,3,4
31,1,1
67,3,4
66,3,4
65,1,1
107,2,3
106,3,4
105,3,4
104,3,4
103,1,1
67,3,4
66,3,4
65,1,1
1,1,1
33,2,3
32,3,4
31,1,1
2,2,3
1,1,1
33,2,3
32,3,4
31,1,1
2,2,3
1,1,1
67,3,4
66,3,4
65,1,1
107,2,3
106,3,4
105,3,4
104,3,4
103,1,1
106,3,4
105,3,4
104,3,4
103,1,1
2,2,3
1,1,1
68,2,3
67,3,4
66,3,4
65,1,1
107,2,3
106,3,4
105,3,4
104,3,4
103,1,1
107,2,3
106,3,4
105,3,4
104,3,4
103,1,1
32,3,4
31,1,1
68,2,3
67,3,4
66,3,4
65,1,1
107,2,3
106,3,4
105,3,4
104,3,4
103,1,1
106,3,4
105,3,4
104,3,4
103,1,1
32,3,4
31,1,1
2,2,3
1,1,1
2,2,3
1,1,1
33,2,3
32,3,4
31,1,1
2,2,3
1,1,1
68,2,3
67,3,4
66,3,4
65,1,1
1,1,1
107,2,3
106,3,4
105,3,4
104,3,4
103,1,1
106,3,4
105,3,4
104,3,4
103,1,1
2,2,3
1,1,1
67,3,4
66,3,4
65,1,1
32,3,4
31,1,1
2,2,3
1,1,1
68,2,3
67,3,4
66,3,4
65,1,1
33,2,3
32,3,4
31,1,1
32,3,4
31,1,1
1,1,1
2,2,3
1,1,1
2,2,3
1,1,1
2,2,3
1,1,1
32,3,4
31,1,1
68,2,3
67,3,4
66,3,4
65,1,1
2,2,3
1,1,1
68,2,3
67,3,4
66,3,4
65,1,1
107,2,3
106,3,4
105,3,4
104,3,4
103,1,1
33,2,3
32,3,4
31,1,1
68,2,3
67,3,4
66,3,4
65,1,1
1,1,1
106,3,4
105,3,4
104,3,4
103,1,1
68,2,3
67,3,4
66,3,4
65,1,1
106,3,4
105,3,4
104,3,4
103,1,1
107,2,3
106,3,4
105,3,4
104,3,4
103,1,1
32,3,4
31,1,1
67,3,4
66,3,4
65,1,1
1,1,1
32,3,4
31,1,1
107,2,3
106,3,4
105,3,4
104,3,4
103,1,1
33,2,3
32,3,4
31,1,1
32,3,4
31,1,1
33,2,3
32,3,4
31,1,1
2,2,3
1,1,1
68,2,3
67,3,4
66,3,4
65,1,1
32,3,4
31,1,1
32,3,4
31,1,1
67,3,4
66,3,4
65,1,1
33,2,3
32,3,4
31,1,1
68,2,3
67,3,4
66,3,4
65,1,1
107,2,3
106,3,4
105,3,4
104,3,4
103,1,1
32,3,4
31,1,1
1,1,1
107,2,3
106,3,4
105,3,4
104,3,4
103,1,1
68,2,3
67,3,4
66,3,4
65,1,1
1,1,1
68,2,3
67,3,4
66,3,4
65,1,1
107,2,3
106,3,4
105,3,4
104,3,4
103,1,1
32,3,4
31,1,1
107,2,3
106,3,4
105,3,4
104,3,4
103,1,1
107,2,3
106,3,4
105,3,4
104,3,4
103,1,1
68,2,3
67,3,4
66,3,4
65,1,1
33,2,3
32,3,4
31,1,1
107,2,3
106,3,4
105,3,4
104,3,4
103,1,1
106,3,4
105,3,4
104,3,4
103,1,1
107,2,3
106,3,4
105,3,4
104,3,4
103,1,1
67,3,4
66,3,4
