NodeIndex,Time (s),Time (ms),Payload (bytes)
0,0.210563181818182,211,1500
0,0.219006818181818,219,1500
0,0.229033636363636,229,1500
0,0.2322,232,100
0,0.242754545454545,243,1500
0,0.244865454545455,245,100
0,0.25542,255,1500
0,0.263863636363636,264,1400
0,0.271779545454545,272,1400
0,0.273362727272727,273,100
0,0.275473636363636,275,100
0,0.276529090909091,277,100
0,0.285500454545455,286,1500
0,0.296582727272727,297,1500
0,0.305026363636364,305,100
0,0.306081818181818,306,100
0,0.313997727272727,314,1400
0,0.321913636363636,322,1400
0,0.330357272727273,330,1500
0,0.339328636363636,339,1400
0,0.3483,348,1500
0,0.356215909090909,356,1400
0,0.357799090909091,358,100
0,0.361493181818182,361,100
0,0.37152,372,1500
0,0.382074545454545,382,1500
0,0.385240909090909,385,100
0,0.395267727272727,395,1400
0,0.407405454545455,407,100
0,0.408460909090909,408,100
0,0.411099545454545,411,100
0,0.414793636363636,415,100
0,0.424820454545455,425,1500
0,0.428514545454545,429,100
0,0.431153181818182,431,100
0,0.436430454545455,436,600
0,0.440124545454545,440,100
0,0.443818636363636,444,100
0,0.447512727272727,448,100
0,0.450679090909091,451,100
0,0.461233636363636,461,1400
0,0.470205,470,1500
0,0.473899090909091,474,100
0,0.482870454545455,483,1400
0,0.484981363636364,485,100
0,0.486564545454545,487,100
0,0.489203181818182,489,100
0,0.492369545454545,492,100
0,0.493952727272727,494,100
0,0.497119090909091,497,100
0,0.499757727272727,500,100
0,0.502924090909091,503,100
0,0.504507272727273,505,100
0,0.505562727272727,506,100
0,0.515061818181818,515,1400
0,0.517700454545455,518,100
0,0.604775454545455,605,100
0,0.613746818181818,614,1500
0,0.622190454545455,622,1500
0,0.632745,633,1400
0,0.642771818181818,643,1400
0,0.645938181818182,646,100
0,0.647521363636364,648,100
0,0.65016,650,100
0,0.660714545454545,661,1500
0,0.668630454545455,669,1400
0,0.678657272727273,679,1400
0,0.680240454545455,680,100
0,0.690795,691,1400
0,0.698710909090909,699,1400
0,0.711904090909091,712,1400
0,0.715070454545454,715,100
0,0.717709090909091,718,100
0,0.71982,720,100
0,0.720875454545455,721,100
0,0.724041818181818,724,100
0,0.725097272727273,725,100
0,0.727735909090909,728,100
0,0.730902272727273,731,100
0,0.733013181818182,733,100
0,0.74304,743,1400
0,0.752011363636364,752,1400
0,0.75465,755,100
0,0.757288636363636,757,100
0,0.759399545454545,759,100
0,0.761510454545455,762,100
0,0.771537272727273,772,1500
0,0.774175909090909,774,100
0,0.77787,778,100
0,0.788952272727273,789,1500
0,0.792646363636364,793,100
0,0.800562272727273,801,1400
0,0.809533636363636,810,1400
0,0.817977272727273,818,1400
0,0.819560454545454,820,100
0,0.829587272727273,830,1400
0,0.830642727272727,831,100
0,0.832225909090909,832,100
0,0.83592,836,100
0,0.839086363636364,839,100
0,0.84753,848,1500
0,0.851224090909091,851,100
0,0.860195454545455,860,1400
0,0.863361818181818,863,100
0,0.872333181818182,872,1400
0,0.874444090909091,874,100
0,0.876027272727273,876,100
0,0.877082727272727,877,100
0,0.880249090909091,880,100
0,0.88236,882,100
0,0.892386818181818,892,1400
0,0.901885909090909,902,1500
0,0.90558,906,100
0,0.915606818181818,916,1500
0,0.919300909090909,919,100
0,0.929855454545454,930,1400
0,0.933549545454545,934,100
0,0.944104090909091,944,1400
0,0.946742727272727,947,100
0,0.949381363636364,949,100
0,0.95202,952,100
0,0.955186363636364,955,100
0,0.964157727272727,964,1400
0,0.965213181818182,965,100
0,0.967851818181818,968,100
0,0.976823181818182,977,1400
0,0.978406363636364,978,100
0,0.98685,987,1400
0,0.995293636363636,995,1400
0,0.99846,998,100
0,1.00901454545455,1009,1400
0,1.01112545454545,1011,100
0,1.02062454545455,1021,1500
0,1.02273545454545,1023,100
0,1.02379090909091,1024,100
0,1.02484636363636,1025,100
0,1.03434545454545,1034,1400
0,1.03698409090909,1037,100
0,1.04015045454545,1040,100
0,1.04278909090909,1043,100
0,1.04648318181818,1046,100
0,1.05703772727273,1057,1400
0,1.05967636363636,1060,100
0,1.06284272727273,1063,100
0,1.06548136363636,1065,100
0,1.07445272727273,1074,1500
0,1.08500727272727,1085,1500
0,1.09292318181818,1093,1400
0,1.09503409090909,1095,100
0,1.09608954545455,1096,100
0,1.09978363636364,1100,100
0,1.10928272727273,1109,1400
0,1.11350454545455,1114,100
0,1.11667090909091,1117,100
0,1.12669772727273,1127,1500
0,1.12828090909091,1128,100
0,1.13778,1138,1500
0,1.13989090909091,1140,100
0,1.14252954545455,1143,100
0,1.15255636363636,1153,1400
0,1.15466727272727,1155,100
0,1.15625045454545,1156,100
0,1.16574954545455,1166,1400
0,1.16891590909091,1169,100
0,1.17735954545455,1177,1500
0,1.17947045454545,1179,100
0,1.18105363636364,1181,100
0,1.19160818181818,1192,1400
0,1.19952409090909,1200,900
0,1.20796772727273,1208,1400
0,1.21588363636364,1216,1400
0,1.22591045454545,1226,1400
0,1.22960454545455,1230,100
0,1.23118772727273,1231,100
0,1.23224318181818,1232,100
0,1.23540954545455,1235,100
0,1.24332545454545,1243,1400
0,1.25124136363636,1251,1400
0,1.25440772727273,1254,100
0,1.25546318181818,1255,100
0,1.25704636363636,1257,100
0,1.25915727272727,1259,100
0,1.27762772727273,1278,1500
0,1.28659909090909,1287,1400
0,1.29662590909091,1297,1400
0,1.30032,1300,100
0,1.30401409090909,1304,100
0,1.30665272727273,1307,100
0,1.31562409090909,1316,1500
0,1.31879045454545,1319,100
0,1.32090136363636,1321,100
0,1.32301227272727,1323,100
0,1.32406772727273,1324,100
0,1.33303909090909,1333,1500
0,1.34148272727273,1341,1400
0,1.34887090909091,1349,1300
0,1.35889772727273,1359,1500
0,1.36048090909091,1360,100
0,1.36311954545455,1363,100
0,1.36575818181818,1366,100
0,1.38000681818182,1380,1500
0,1.38317318181818,1383,100
0,1.39267227272727,1393,1400
0,1.39372772727273,1394,100
0,1.40375454545455,1404,1400
0,1.41430909090909,1414,1400
0,1.42486363636364,1425,1400
0,1.43172409090909,1432,900
0,1.44016772727273,1440,1400
0,1.45072227272727,1451,1500
0,1.46022136363636,1460,1400
0,1.47183136363636,1472,1500
0,1.47341454545455,1473,100
0,1.47605318181818,1476,100
0,1.48608,1486,1500
0,1.49610681818182,1496,1500
0,1.75944272727273,1759,1300
0,1.76313681818182,1763,100
0,1.76683090909091,1767,100
0,1.770525,1771,100
0,1.77316363636364,1773,100
0,1.77633,1776,100
0,1.78477363636364,1785,1400
0,1.78741227272727,1787,100
0,1.79691136363636,1797,1400
0,1.80588272727273,1806,1400
0,1.80957681818182,1810,100
0,1.81168772727273,1812,100
0,1.82065909090909,1821,1500
0,1.82171454545455,1822,100
0,1.83015818181818,1830,1500
0,1.83860181818182,1839,1500
0,1.84176818181818,1842,100
0,1.84282363636364,1843,100
0,1.84493454545455,1845,100
0,1.85496136363636,1855,1400
0,1.86657136363636,1867,100
0,1.86921,1869,100
0,1.87026545454545,1870,100
0,1.88029227272727,1880,1500
0,1.89031909090909,1890,1500
0,1.89137454545455,1891,100
0,1.89348545454545,1893,100
0,1.90404,1904,1500
0,1.90562318181818,1906,100
0,1.91670545454545,1917,1500
0,1.91987181818182,1920,100
0,1.92198272727273,1922,100
0,1.92303818181818,1923,100
0,1.93148181818182,1931,1400
0,1.94045318181818,1940,1400
0,1.94150863636364,1942,100
0,1.95048,1950,1500
0,1.96103454545455,1961,1400
0,1.97211681818182,1972,100
0,1.98108818181818,1981,1400
0,1.99164272727273,1992,1400
0,1.99428136363636,1994,100
0,1.99639227272727,1996,100
0,2.00589136363636,2006,1400
0,2.00694681818182,2007,100
0,2.01697363636364,2017,1400
0,2.01855681818182,2019,100
0,2.02014,2020,100
0,2.02172318181818,2022,100
0,2.02436181818182,2024,100
0,2.03333318181818,2033,1500
0,2.03544409090909,2035,100
