NodeIndex,Time (s),Time (ms),Payload (bytes)
0,0.0195259090909091,20,100
0,0.0226922727272727,23,200
0,0.0300804545454545,30,1200
0,0.0369409090909091,37,1200
0,0.04644,46,1200
0,0.0548836363636364,55,1200
0,0.0564668181818182,56,200
0,0.0649104545454545,65,1200
0,0.0717709090909091,72,1200
0,0.075465,75,200
0,0.0823254545454545,82,1200
0,0.0912968181818182,91,1200
0,0.09288,93,200
0,0.0997404545454545,100,1200
0,0.108711818181818,109,1200
0,0.115572272727273,116,1200
0,0.122960454545455,123,1200
0,0.129820909090909,130,1200
0,0.139847727272727,140,1200
0,0.148291363636364,148,1200
0,0.191565,192,1200
0,0.199480909090909,199,1200
0,0.207396818181818,207,1200
0,0.240643636363636,241,1200
0,0.249087272727273,249,1200
0,0.288139090909091,288,200
0,0.291833181818182,292,200
0,0.300276818181818,300,1200
0,0.303443181818182,303,200
0,0.312414545454545,312,1200
0,0.320858181818182,321,1200
0,0.328774090909091,329,1200
0,0.338273181818182,338,1200
0,0.347772272727273,348,1200
0,0.355688181818182,356,1200
0,0.365187272727273,365,1200
0,0.374158636363636,374,1200
0,0.376797272727273,377,200
0,0.384713181818182,385,1200
0,0.393156818181818,393,1200
0,0.39474,395,200
0,0.403711363636364,404,1200
0,0.412155,412,1200
0,0.414793636363636,415,100
0,0.423237272727273,423,1200
0,0.435902727272727,436,1200
0,0.446457272727273,446,1200
0,0.454373181818182,454,1200
0,0.465983181818182,466,1200
0,0.503979545454545,504,1200
0,0.505562727272727,506,200
0,0.555696818181818,556,1200
0,0.567834545454545,568,1200
0,0.572584090909091,573,400
0,0.581027727272727,581,1200
0,0.584194090909091,584,200
0,0.596331818181818,596,1200
0,0.598442727272727,598,200
0,0.605303181818182,605,1100
0,0.614274545454545,614,1200
0,0.649632272727273,650,200
0,0.658075909090909,658,1200
0,0.664936363636364,665,1200
0,0.671796818181818,672,1200
0,0.679185,679,1200
0,0.681295909090909,681,200
0,0.684462272727273,684,200
0,0.693433636363636,693,1200
0,0.700294090909091,700,1200
0,0.703460454545454,703,200
0,0.712431818181818,712,1200
0,0.720875454545455,721,1200
0,0.746734090909091,747,1200
0,0.75465,755,1200
0,0.808478181818182,808,1200
0,0.816394090909091,816,1200
0,0.82431,824,1200
0,0.833281363636364,833,1200
0,0.858084545454545,858,1200
0,0.867583636363636,868,1200
0,0.910857272727273,911,1200
0,0.913495909090909,913,200
0,0.937243636363636,937,200
0,0.946215,946,1200
0,0.953603181818182,954,1200
0,0.961519090909091,962,1200
0,0.964157727272727,964,200
0,0.967324090909091,967,200
0,0.976295454545455,976,1200
0,0.978934090909091,979,200
0,0.985794545454545,986,1200
0,0.992655,993,1200
0,1.00479272727273,1005,1200
0,1.01218090909091,1012,1200
0,1.02115227272727,1021,1200
0,1.07498045454545,1075,1200
0,1.08342409090909,1083,1200
0,1.09134,1091,1200
0,1.09925590909091,1099,1200
0,1.11086590909091,1111,1200
0,1.16363863636364,1164,1200
0,1.17155454545455,1172,1200
0,1.17577636363636,1176,200
0,1.22591045454545,1226,100
0,1.23435409090909,1234,1200
0,1.24121454545455,1241,1200
0,1.25018590909091,1250,1200
0,1.25704636363636,1257,1200
0,1.26601772727273,1266,1200
0,1.27287818181818,1273,1200
0,1.28184954545455,1282,1200
0,1.28871,1289,1200
0,1.29662590909091,1297,1200
0,1.29926454545455,1299,100
0,1.30770818181818,1308,1200
0,1.31456863636364,1315,1200
0,1.32406772727273,1324,1200
0,1.32617863636364,1326,100
0,1.33303909090909,1333,1200
0,1.34042727272727,1340,1200
0,1.34253818181818,1343,200
0,1.34570454545455,1346,200
0,1.34834318181818,1348,200
0,1.35678681818182,1357,1200
0,1.36364727272727,1364,1200
0,1.36681363636364,1367,200
0,1.37103545454545,1371,300
0,1.37367409090909,1374,200
0,1.38106227272727,1381,1200
0,1.38897818181818,1389,1200
0,1.39636636363636,1396,1200
0,1.40586545454545,1406,1200
0,1.41430909090909,1414,1200
0,1.422225,1422,1200
0,1.43014090909091,1430,1200
0,1.43858454545455,1439,1200
0,1.44650045454545,1447,1200
0,1.45547181818182,1455,1200
0,1.45758272727273,1458,200
0,1.46127681818182,1461,200
0,1.47077590909091,1471,1200
0,1.47921954545455,1479,1200
0,1.48660772727273,1487,1200
0,1.49452363636364,1495,1200
0,1.50402272727273,1504,1200
0,1.50560590909091,1506,100
0,1.51246636363636,1512,1200
0,1.52091,1521,1200
0,1.52882590909091,1529,1200
0,1.53674181818182,1537,1200
0,1.54360227272727,1544,1200
0,1.54782409090909,1548,200
0,1.55574,1556,1200
0,1.56260045454545,1563,1200
0,1.57209954545455,1572,1200
0,1.58159863636364,1582,1200
0,1.59004227272727,1590,1200
0,1.59848590909091,1598,1200
0,1.60534636363636,1605,1200
0,1.61326227272727,1613,1200
0,1.61590090909091,1616,200
0,1.62276136363636,1623,1200
0,1.63542681818182,1635,1200
0,1.642815,1643,1200
0,1.65073090909091,1651,1200
0,1.66023,1660,1200
0,1.66656272727273,1667,200
0,1.677645,1678,1200
0,1.68450545454545,1685,1200
0,1.69453227272727,1695,1200
0,1.75574863636364,1756,1200
0,1.76419227272727,1764,1200
0,1.77527454545455,1775,1200
0,1.77949636363636,1779,200
0,1.78846772727273,1788,1200
0,1.828575,1829,1200
0,1.83807409090909,1838,1200
0,1.84810090909091,1848,1200
0,1.88768045454545,1888,1200
0,1.89665181818182,1897,1200
0,1.90351227272727,1904,1200
0,1.94309181818182,1943,1200
0,1.95048,1950,1200
0,1.96578409090909,1966,100
0,1.97317227272727,1973,1200
0,1.98214363636364,1982,1200
0,1.98636545454545,1986,400
0,1.99533681818182,1995,1200
0,2.00483590909091,2005,1200
0,2.01169636363636,2012,1200
0,2.02172318181818,2022,1200
0,2.03333318181818,2033,1200
0,2.03597181818182,2036,200
0,2.03966590909091,2040,200
0,2.049165,2049,1200
0,2.05708090909091,2057,1200
0,2.09877136363636,2099,1200
0,2.10141,2101,200
0,2.11249227272727,2112,1200
0,2.13782318181818,2138,200
0,2.14573909090909,2146,1200
0,2.14785,2148,200
0,2.15576590909091,2156,1200
0,2.16262636363636,2163,1200
0,2.17212545454545,2172,1200
0,2.17581954545455,2176,200
0,2.18320772727273,2183,1200
0,2.19270681818182,2193,1200
0,2.19429,2194,200
0,2.20378909090909,2204,1200
0,2.20642772727273,2206,300
0,2.21434363636364,2214,1200
0,2.22120409090909,2221,1200
0,2.23017545454545,2230,1200
0,2.24073,2241,1200
0,2.24759045454545,2248,1200
0,2.29719681818182,2297,1200
0,2.30089090909091,2301,200
0,2.30352954545455,2304,200
0,2.30564045454545,2306,200
0,2.31250090909091,2313,1200
0,2.322,2322,1200
0,2.32991590909091,2330,1200
0,2.339415,2339,1200
0,2.37318954545455,2373,1200
0,2.38268863636364,2383,1200
0,2.39166,2392,1200
0,2.42121272727273,2421,1200
0,2.42965636363636,2430,1200
0,2.46290318181818,2463,200
0,2.46976363636364,2470,1200
0,2.47820727272727,2478,1200
0,2.48559545454545,2486,1200
0,2.49403909090909,2494,1200
0,2.50142727272727,2501,1200
0,2.50564909090909,2506,200
0,2.50776,2508,100
0,2.51620363636364,2516,1200
0,2.52570272727273,2526,1200
0,2.53414636363636,2534,1200
0,2.54259,2543,1200
0,2.55050590909091,2551,1200
0,2.56106045454545,2561,1200
0,2.57636454545455,2576,1200
0,2.618055,2618,1200
0,2.62702636363636,2627,1200
0,2.63599772727273,2636,1100
0,2.67293863636364,2673,1200
0,2.68402090909091,2684,1200
0,2.69299227272727,2693,1200
0,2.74418181818182,2744,1200
0,2.74840363636364,2748,200
0,2.75843045454545,2758,1200
0,2.76740181818182,2767,1200
0,2.82070227272727,2821,1200
0,2.82809045454545,2828,1200
0,2.83020136363636,2830,200
0,2.83442318181818,2834,200
0,2.84339454545455,2843,1200
0,2.88930681818182,2889,200
0,2.89194545454545,2892,200
0,2.89933363636364,2899,1200
0,2.90777727272727,2908,1200
0,2.91622090909091,2916,1200
0,2.92413681818182,2924,1200
0,2.93258045454545,2933,1200
0,2.94102409090909,2941,1200
0,2.94999545454545,2950,1200
0,2.95685590909091,2957,1200
0,2.96582727272727,2966,1200
0,2.96688272727273,2967,100
0,2.97427090909091,2974,1200
0,2.98165909090909,2982,1200
0,2.99326909090909,2993,1200
0,3.00065727272727,3001,1200
0,3.00224045454545,3002,200
0,3.01437818181818,3014,1200
0,3.02387727272727,3024,1200
0,3.05184681818182,3052,1200
0,3.059235,3059,1200
0,3.08667681818182,3087,1200
0,3.09512045454545,3095,1200
0,3.12783954545455,3128,100
0,3.13153363636364,3132,200
0,3.14103272727273,3141,1200
0,3.14314363636364,3143,200
0,3.152115,3152,1200
0,3.15950318181818,3160,1200
0,3.16266954545455,3163,200
0,3.17111318181818,3171,1200
0,3.17902909090909,3179,1200
0,3.18641727272727,3186,1100
0,3.18800045454545,3188,200
0,3.19486090909091,3195,1200
0,3.19908272727273,3199,200
0,3.20330454545455,3203,200
0,3.21069272727273,3211,1100
0,3.21755318181818,3218,1200
0,3.22071954545455,3221,200
0,3.22388590909091,3224,200
0,3.23074636363636,3231,1200
0,3.23971772727273,3240,1200
0,3.24130090909091,3241,200
0,3.24816136363636,3248,1200
0,3.25554954545455,3256,1200
0,3.26504863636364,3265,1200
0,3.27190909090909,3272,1200
0,3.279825,3280,1200
0,3.28404681818182,3284,200
0,3.28615772727273,3286,100
0,3.29407363636364,3294,1200
0,3.30198954545455,3302,1200
0,3.31043318181818,3310,1200
0,3.31887681818182,3319,1200
0,3.361095,3361,1200
0,3.37428818181818,3374,1200
0,3.38220409090909,3382,1200
0,3.38537045454545,3385,200
0,3.39434181818182,3394,1200
0,3.430755,3431,1200
0,3.43392136363636,3434,200
0,3.47983363636364,3480,100
0,3.48669409090909,3487,1200
0,3.49302681818182,3493,1100
0,3.49724863636364,3497,200
0,3.50674772727273,3507,1200
0,3.51413590909091,3514,1200
0,3.51571909090909,3516,200
0,3.52521818181818,3525,1200
0,3.52785681818182,3528,200
0,3.52996772727273,3530,200
0,3.53946681818182,3539,1200
0,3.54896590909091,3549,1200
0,3.558465,3558,1200
0,3.56532545454545,3565,1200
0,3.57271363636364,3573,1200
0,3.58115727272727,3581,1200
0,3.58801772727273,3588,1200
0,3.59540590909091,3595,1200
0,3.60279409090909,3603,1100
0,3.60965454545455,3610,1200
0,3.61123772727273,3611,200
0,3.62073681818182,3621,1200
0,3.63023590909091,3630,1200
0,3.63498545454545,3635,200
0,3.64290136363636,3643,1200
0,3.65187272727273,3652,1200
0,3.66031636363636,3660,1200
0,3.66770454545455,3668,1200
0,3.67509272727273,3675,1200
0,3.67667590909091,3677,200
0,3.68564727272727,3686,1200
0,3.69409090909091,3694,1200
0,3.69620181818182,3696,200
0,3.70570090909091,3706,1200
0,3.71256136363636,3713,1200
0,3.71572772727273,3716,200
0,3.71836636363636,3718,200
0,3.72575454545455,3726,1200
0,3.73419818181818,3734,1200
0,3.76638954545455,3766,200
0,3.77430545454545,3774,1200
0,3.78433227272727,3784,1200
0,3.79224818181818,3792,1200
0,3.79594227272727,3796,200
0,3.79858090909091,3799,200
0,3.80016409090909,3800,200
0,3.80860772727273,3809,1200
0,3.81652363636364,3817,1200
0,3.81810681818182,3818,100
0,3.82707818181818,3827,1200
0,3.83499409090909,3835,1200
0,3.84185454545455,3842,1200
0,3.85135363636364,3851,1200
0,3.86665772727273,3867,200
0,3.86982409090909,3870,200
0,3.87774,3878,1100
0,3.929985,3930,1200
0,3.93684545454545,3937,1200
0,3.94687227272727,3947,1200
0,3.95478818181818,3955,1200
0,3.98645181818182,3986,1200
0,3.98909045454545,3989,200
0,3.99647863636364,3996,1200
0,3.99911727272727,3999,200
0,4.03236409090909,4032,1200
0,4.04186318181818,4042,1200
0,4.06402772727273,4064,1200
0,4.07722090909091,4077,1200
0,4.12946590909091,4129,200
0,4.13104909090909,4131,200
0,4.13421545454545,4134,200
0,4.13843727272727,4138,200
0,4.14635318181818,4146,1200
0,4.15374136363636,4154,1200
0,4.15638,4156,200
0,4.16429590909091,4164,1200
0,4.17273954545455,4173,1200
0,4.18171090909091,4182,1200
0,4.19068227272727,4191,1200
0,4.19965363636364,4200,1200
0,4.20704181818182,4207,1200
0,4.21601318181818,4216,1200
0,4.22287363636364,4223,1200
0,4.22973409090909,4230,1200
0,4.23290045454545,4233,200
0,4.23976090909091,4240,1200
0,4.24873227272727,4249,1200
0,4.25559272727273,4256,1200
0,4.26403636363636,4264,1200
0,4.26825818181818,4268,200
0,4.27511863636364,4275,200
0,4.28356227272727,4284,1200
0,4.28514545454545,4285,100
0,4.29253363636364,4293,1200
0,4.31417045454545,4314,1200
0,4.32366954545455,4324,1200
0,4.38383045454545,4384,1200
0,4.38752454545455,4388,200
0,4.39544045454545,4395,1200
0,4.40493954545455,4405,1200
0,4.45665681818182,4457,1200
0,4.45982318181818,4460,200
0,4.46932227272727,4469,1200
0,4.47301636363636,4473,200
0,4.48357090909091,4484,1200
0,4.53951,4540,1200
0,4.55112,4551,1200
0,4.56009136363636,4560,1200
0,4.57117363636364,4571,1200
0,4.57275681818182,4573,200
0,4.57645090909091,4576,200
0,4.58436681818182,4584,1200
0,4.59703227272727,4597,1200
0,4.59914318181818,4599,200
0,4.65349909090909,4653,1200
0,4.661415,4661,1200
0,4.66880318181818,4669,1200
0,4.67988545454545,4680,1200
0,4.68832909090909,4688,1200
0,4.74479590909091,4745,1200
0,4.75376727272727,4754,1200
0,4.76115545454545,4761,1200
0,4.76379409090909,4764,200
0,4.789125,4789,1200
0,4.84823045454545,4848,1200
0,4.85192454545455,4852,200
0,4.86089590909091,4861,1200
0,4.86933954545455,4869,1200
0,4.88358818181818,4884,1200
0,4.89150409090909,4892,1200
0,4.89308727272727,4893,200
0,4.89836454545455,4898,200
0,4.90839136363636,4908,1200
0,4.93213909090909,4932,200
0,4.93530545454545,4935,200
0,4.94427681818182,4944,1200
0,4.94586,4946,200
0,4.95377590909091,4954,1200
0,4.96169181818182,4962,1200
0,4.96749681818182,4967,200
0,4.97699590909091,4977,1200
0,4.98491181818182,4985,1200
0,4.99177227272727,4992,1200
0,4.99546636363636,4995,200
0,5.00391,5004,1200
0,5.01235363636364,5012,1200
0,5.01710318181818,5017,200
0,5.02607454545455,5026,1200
0,5.032935,5033,1200
0,5.04243409090909,5042,1200
0,5.05140545454545,5051,1200
0,5.07515318181818,5075,1200
0,5.08254136363636,5083,1200
0,5.14217454545455,5142,1200
0,5.15114590909091,5151,1200
0,5.15272909090909,5153,200
0,5.16222818181818,5162,1200
0,5.17067181818182,5171,1200
0,5.18492045454545,5185,1200
0,5.22872181818182,5229,1200
0,5.23663772727273,5237,1200
0,5.25088636363636,5251,1200
0,5.25985772727273,5260,1200
0,5.30999181818182,5310,1200
0,5.31949090909091,5319,1200
0,5.32160181818182,5322,200
0,5.36698636363636,5367,1200
0,5.37859636363636,5379,1200
0,5.38598454545455,5386,200
0,5.40023318181818,5400,1200
0,5.41078772727273,5411,1100
0,5.41923136363636,5419,1200
0,5.45722772727273,5457,1200
0,5.46619909090909,5466,1200
0,5.47042090909091,5470,200
0,5.47939227272727,5479,1200
0,5.48308636363636,5483,200
0,5.53797,5538,1200
0,5.54694136363636,5547,1200
0,5.55591272727273,5556,200
0,5.56382863636364,5564,1200
0,5.57438318181818,5574,1200
0,5.57596636363636,5576,200
0,5.57807727272727,5578,200
0,5.58704863636364,5587,1200
0,5.58915954545455,5589,200
0,5.61396272727273,5614,1200
0,5.64087681818182,5641,100
0,5.64773727272727,5648,1200
0,5.65670863636364,5657,1200
0,5.66356909090909,5664,1200
0,5.66726318181818,5667,200
0,5.67623454545455,5676,1200
0,5.67887318181818,5679,200
0,5.68203954545455,5682,200
0,5.6889,5689,1200
0,5.69206636363636,5692,200
0,5.70103772727273,5701,1200
0,5.71053681818182,5711,1200
0,5.71739727272727,5717,1200
0,5.72478545454545,5725,1100
0,5.72847954545454,5728,500
0,5.73745090909091,5737,1200
0,5.741145,5741,200
0,5.75064409090909,5751,1200
0,5.76014318181818,5760,1200
0,5.76805909090909,5768,1200
0,5.77069772727273,5771,200
0,5.77914136363636,5779,1200
0,5.78705727272727,5787,1200
0,5.78969590909091,5790,200
0,5.79655636363636,5797,1200
0,5.80552772727273,5806,1100
0,5.81291590909091,5813,1200
0,5.82188727272727,5822,1200
0,5.82927545454545,5829,1200
0,5.83877454545455,5839,1200
