0.0077295,3000
0.015459,1500
0.018551,3000
0.02628,3000
0.035556,3000
0.047923,3000
0.06029,3000
0.066474,1500
0.072658,1500
0.10512,3000
0.11131,3000
0.12058,1500
0.12522,1500
0.12986,3000
0.14222,3000
0.39266,1500
0.3973,3000
0.40967,1500
0.42203,1500
0.4545,3000
0.46068,1500
0.46686,1500
0.47614,3000
0.5117,1500
0.52252,1500
0.5287,3000
0.53488,1500
0.56271,1500
0.57044,3000
0.57817,3000
0.5859,3000
0.58899,1500
0.59363,3000
0.59827,1500
0.60754,3000
0.61218,1500
0.623,3000
0.63382,1500
0.6431,1500
0.65237,3000
0.65701,3000
0.66938,3000
0.6802,1500
0.68948,3000
0.69875,1500
0.70339,3000
0.70957,3000
0.72039,1500
0.72812,3000
0.74049,3000
0.75131,1500
0.7544,3000
0.76523,3000
0.7745,1500
0.78223,1500
0.79151,1500
1.079,1500
1.0914,3000
1.0976,1500
1.11,1500
1.1192,1500
1.1208,3000
1.1316,3000
1.1424,1500
1.1471,3000
1.1563,3000
1.1641,1500
1.1749,3000
1.3032,3000
1.3109,1500
1.3233,1500
1.3341,1500
1.3403,3000
1.3449,1500
1.3527,1500
1.3573,3000
1.365,3000
1.3728,3000
1.4083,1500
1.4207,1500
1.4253,1500
1.4361,3000
1.4408,1500
1.4439,3000
1.4516,3000
1.4624,3000
1.4686,3000
1.4748,3000
1.4825,1500
1.8257,3000
1.8396,3000
1.8458,1500
1.8582,1500
1.8613,1500
1.8721,3000
1.8829,1500
1.8845,1500
1.8922,3000
1.8999,3000
1.9138,1500
1.9185,1500
2.3993,3000
2.4116,3000
2.4255,1500
2.4348,3000
2.4379,3000
2.4487,1500
2.4564,3000
2.4611,1500
2.4704,3000
2.4812,3000
2.4936,1500
2.5028,3000
2.5136,1500
2.5229,3000
2.526,1500
2.5384,3000
2.543,3000
2.5461,1500
2.5585,3000
2.5616,3000
2.5662,3000
2.5724,3000
2.5817,1500
2.594,1500
2.6064,3000
2.6095,3000
3.0501,1500
3.0609,1500
3.0624,1500
3.0671,1500
3.0717,3000
3.0779,1500
3.0825,1500
3.0949,1500
3.098,3000
3.1119,1500
3.115,3000
3.1274,1500
3.1382,1500
3.1629,3000
3.166,1500
3.1768,3000
3.1861,3000
3.1908,1500
3.1954,5.04e+05
3.7256,3000
3.755,3000
3.7658,3000
3.7797,1500
3.7921,1500
3.7998,3000
3.8076,1500
3.8107,1500
4.3564,3000
4.3656,3000
4.3703,1500
4.3718,3000
4.3827,1500
4.3873,1500
4.395,3000
4.4043,3000
4.4105,1500
4.4182,1500
4.4228,3000
4.4368,3000
4.4429,1500
4.446,3000
4.4507,1500
4.4599,3000
4.4723,3000
4.477,1500
4.4785,1500
4.4878,3000
4.494,3000
4.5017,1500
4.5032,3000
4.5171,3000
4.8062,1500
4.8186,3000
4.8294,3000
4.8387,3000
4.8526,1500
4.8572,3000
4.8619,3000
4.8712,1500
4.8773,1500
4.8789,1500
4.8851,1500
4.8897,3000
4.8943,3000
4.9036,1500
4.9098,1500
4.9206,1500
4.9299,3000
4.9376,1500
4.9454,1500
4.9562,1500
4.9686,3000
4.9763,3000
4.9809,1500
4.9917,3000
4.9948,1500
5.0041,1500
5.0149,1500
5.0273,1500
5.035,3000
5.0397,1500
5.0412,1500
5.052,1500
5.0567,1500
5.0629,3000
5.0659,3000
5.0783,1500
5.0891,1500
5.0953,1500
5.103,1500
5.1077,3000
5.117,3000
5.1293,3000
5.1355,3000
5.1432,3000
5.1556,1500
5.1664,3000
5.1742,3000
5.2004,1500
5.2113,1500
5.2221,3000
5.2298,1500
5.2375,1500
5.2468,3000
5.253,3000
5.2576,1500
5.2607,3000
5.2654,1500
5.2777,3000
5.287,3000
5.2963,1500
5.2978,3000
5.3071,3000
5.3164,1500
5.3287,3000
5.3411,3000
5.3535,1500
5.3643,3000
5.3674,3000
5.372,3000
5.3844,3000
5.3875,1500
5.3952,1500
5.4045,3000
5.4107,3000
5.4215,1500
5.4308,3000
5.4447,3000
5.4478,1500
5.4524,3000
5.4648,3000
5.471,1500
5.4787,3000
5.4833,3000
5.4911,3000
5.5003,3000
5.5359,1500
5.5684,1500
5.5715,3000
5.5823,1500
5.5931,1500
5.5946,1500
5.5962,3000
5.5993,3000
5.6086,1500
5.6194,3000
5.6333,1500
5.6348,3000
5.6472,1500
5.6549,1500
5.6596,3000
6.3042,3000
6.3089,1500
6.3135,3000
6.3166,1500
6.3181,1500
6.3228,1500
6.3274,1500
6.3382,3000
6.3444,3000
6.3552,1500
6.3645,1500
6.3738,1500
6.3769,1500
6.3877,1500
6.4001,3000
6.4062,1500
6.4155,3000
6.4263,3000
6.4403,3000
6.4433,3000
6.4542,3000
6.4588,1500
6.4604,1500
6.4634,1500
6.4681,3000
6.4743,1500
6.4835,1500
6.4897,1500
6.5005,3000
6.5052,3000
6.5191,1500
6.7618,1500
6.7711,3000
6.7757,1500
6.7773,3000
6.7865,1500
6.7881,1500
6.7943,1500
6.8005,3000
6.8082,1500
6.8128,3000
6.8236,1500
6.8267,3000
6.8406,1500
6.8468,1500
6.853,1500
6.8546,1500
6.8654,3000
6.8777,3000
6.8808,3000
6.8839,1500
6.8901,1500
6.8932,3000
6.9288,1500
6.9303,1500
6.9396,1500
6.9473,3000
6.9504,3000
6.9581,3000
6.9721,3000
6.9829,3000
6.986,1500
6.9983,3000
7.003,1500
7.0061,1500
7.0169,3000
7.0215,1500
7.0308,1500
7.037,1500
7.0401,1500
7.0524,1500
7.4961,3000
7.5054,3000
7.5147,1500
7.5224,1500
7.5317,3000
7.5379,3000
7.5425,3000
7.5564,1500
7.5641,3000
7.578,1500
7.5873,3000
7.5935,3000
7.5981,3000
7.6121,1500
7.6476,1500
7.6492,1500
7.6507,1500
