NodeIndex,Time (s),Time (ms),Payload (bytes)
0,1.33515,1335,100
0,1.34570454545455,1346,1400
0,1.34887090909091,1349,100
0,1.35045409090909,1350,100
0,1.35309272727273,1353,100
0,1.35625909090909,1356,100
0,1.35731454545455,1357,100
0,1.36575818181818,1366,1400
0,1.37631272727273,1376,1400
0,1.37736818181818,1377,100
0,1.38528409090909,1385,1400
0,1.3932,1393,1400
0,1.40111590909091,1401,1400
0,1.40322681818182,1403,100
0,1.40533772727273,1405,100
0,1.41378136363636,1414,1400
0,1.42433590909091,1424,1400
0,1.42591909090909,1426,100
0,1.43594590909091,1436,1400
0,1.43964,1440,100
0,1.44280636363636,1443,100
0,1.45177772727273,1452,1400
0,1.45547181818182,1455,100
0,1.45863818181818,1459,100
0,1.46022136363636,1460,100
0,1.46919272727273,1469,1400
0,1.47763636363636,1478,1400
0,1.48713545454545,1487,1400
0,1.48871863636364,1489,100
0,1.49610681818182,1496,1000
0,1.49980090909091,1500,100
0,1.50243954545455,1502,100
0,1.51246636363636,1512,1400
0,1.52143772727273,1521,1400
0,1.52302090909091,1523,100
0,1.53093681818182,1531,1400
0,1.53938045454545,1539,1400
0,1.54940727272727,1549,1400
0,1.55732318181818,1557,1400
0,1.55943409090909,1559,100
0,1.56207272727273,1562,100
0,1.56418363636364,1564,100
0,1.56735,1567,100
0,1.57632136363636,1576,1400
0,1.57948772727273,1579,100
0,1.58107090909091,1581,100
0,1.58318181818182,1583,100
0,1.58687590909091,1587,100
0,1.59057,1591,100
0,1.59848590909091,1598,1400
0,1.60692954545455,1607,1400
0,1.60904045454545,1609,100
0,1.61801181818182,1618,1400
0,1.61906727272727,1619,100
0,1.62276136363636,1623,100
0,1.62592772727273,1626,100
0,1.63648227272727,1636,1400
0,1.63912090909091,1639,100
0,1.64017636363636,1640,100
0,1.64175954545455,1642,100
0,1.64545363636364,1645,100
0,1.65600818181818,1656,1400
0,1.66497954545455,1665,1400
0,1.67500636363636,1675,1400
0,1.68450545454545,1685,1400
0,1.69400454545455,1694,1400
0,1.69664318181818,1697,100
0,1.70033727272727,1700,100
0,1.70244818181818,1702,100
0,1.70350363636364,1704,100
0,1.71353045454545,1714,1400
0,1.72197409090909,1722,1400
0,1.724085,1724,100
0,1.73305636363636,1733,1400
0,1.74308318181818,1743,1400
0,1.74572181818182,1746,100
0,1.74941590909091,1749,100
0,1.75152681818182,1752,100
0,1.76208136363636,1762,1400
0,1.770525,1771,1400
0,1.77158045454545,1772,100
0,1.77263590909091,1773,100
0,1.77474681818182,1775,100
0,1.77738545454545,1777,100
0,1.78055181818182,1781,100
0,1.79057863636364,1791,1400
0,1.79427272727273,1794,100
0,1.79743909090909,1797,100
0,1.80746590909091,1807,1400
0,1.81010454545455,1810,100
0,1.81960363636364,1820,1400
0,1.83015818181818,1830,1400
0,1.83860181818182,1839,1400
0,1.84176818181818,1842,100
0,1.84493454545455,1845,100
0,1.84704545454545,1847,100
0,1.85548909090909,1855,1400
0,1.8576,1858,100
0,1.86023863636364,1860,100
0,1.863405,1863,100
0,1.86446045454545,1864,100
0,1.86815454545455,1868,100
0,1.87184863636364,1872,100
0,1.87554272727273,1876,100
0,1.88609727272727,1886,1400
0,1.88768045454545,1888,100
0,1.89717954545455,1897,1400
0,1.89981818181818,1900,100
0,1.90773409090909,1908,1400
0,1.91142818181818,1911,100
0,1.91248363636364,1912,100
0,1.921455,1921,1400
0,1.92937090909091,1929,1400
0,1.933065,1933,100
0,1.93781454545455,1938,500
0,1.94731363636364,1947,1400
0,1.95734045454545,1957,1400
0,1.96103454545455,1961,100
0,1.96947818181818,1969,1400
0,1.97211681818182,1972,100
0,1.98056045454545,1981,1400
0,1.99058727272727,1991,1400
0,1.99322590909091,1993,100
0,2.00114181818182,2001,1400
0,2.00958545454545,2010,1400
0,2.01327954545455,2013,100
0,2.01591818181818,2016,100
0,2.02647272727273,2026,1400
0,2.03649954545455,2036,1400
0,2.04599863636364,2046,1400
0,2.04758181818182,2048,100
0,2.05655318181818,2057,1400
0,2.06552454545455,2066,1400
0,2.06816318181818,2068,100
0,2.07713454545455,2077,1400
0,2.08768909090909,2088,1400
0,2.0898,2090,100
0,2.09296636363636,2093,100
0,2.09666045454545,2097,100
