NodeIndex,Time (s),Time (ms),Payload (bytes)
0,3.15105954545455,3151,1400
0,3.15317045454545,3153,100
0,3.16214181818182,3162,1400
0,3.16530818181818,3165,100
0,3.16900227272727,3169,100
0,3.17111318181818,3171,100
0,3.18061227272727,3181,1400
0,3.19011136363636,3190,1400
0,3.198555,3199,1400
0,3.20805409090909,3208,1400
0,3.21808090909091,3218,1400
0,3.22652454545455,3227,1400
0,3.23549590909091,3235,1400
0,3.23655136363636,3237,100
0,3.23866227272727,3239,300
0,3.24816136363636,3248,1400
0,3.25185545454545,3252,100
0,3.25396636363636,3254,100
0,3.25607727272727,3256,100
0,3.26399318181818,3264,1400
0,3.26768727272727,3268,100
0,3.27085363636364,3271,100
0,3.28140818181818,3281,1400
0,3.29090727272727,3291,1400
0,3.33629181818182,3336,100
0,3.33734727272727,3337,100
0,3.34526318181818,3345,1400
0,3.35529,3355,1400
0,3.36584454545455,3366,1400
0,3.36795545454545,3368,100
0,3.37587136363636,3376,1400
0,3.38642590909091,3386,1400
0,3.395925,3396,1400
0,3.39856363636364,3399,100
0,3.40806272727273,3408,1400
0,3.41122909090909,3411,100
0,3.41228454545455,3412,100
0,3.41492318181818,3415,100
0,3.41650636363636,3417,100
0,3.42600545454545,3426,1400
0,3.42706090909091,3427,100
0,3.43392136363636,3434,700
0,3.44342045454545,3443,1400
0,3.44658681818182,3447,100
0,3.45028090909091,3450,100
0,3.45344727272727,3453,100
0,3.45766909090909,3458,300
0,3.46030772727273,3460,100
0,3.46294636363636,3463,100
0,3.46611272727273,3466,200
0,3.47613954545455,3476,1400
0,3.47983363636364,3480,100
0,3.48247227272727,3482,100
0,3.49197136363636,3492,1400
0,3.49566545454545,3496,200
0,3.50569227272727,3506,1400
0,3.51519136363636,3515,1400
0,3.53682818181818,3537,100
0,3.54527181818182,3545,1400
0,3.55529863636364,3555,1400
0,3.56479772727273,3565,1200
0,3.57376909090909,3574,1400
0,3.57588,3576,100
0,3.58485136363636,3585,1400
0,3.59540590909091,3595,1400
0,3.60384954545455,3604,1400
0,3.60648818181818,3606,100
0,3.60807136363636,3608,100
0,3.61123772727273,3611,100
0,3.62020909090909,3620,1400
0,3.62126454545455,3621,100
0,3.62970818181818,3630,1400
0,3.63076363636364,3631,100
0,3.64026272727273,3640,1400
0,3.65081727272727,3651,1400
0,3.66084409090909,3661,1400
0,3.66928772727273,3669,1400
0,3.67139863636364,3671,100
0,3.674565,3675,100
0,3.67667590909091,3677,100
0,3.68723045454545,3687,1400
0,3.69567409090909,3696,100
0,3.69672954545455,3697,100
0,3.69831272727273,3698,100
0,3.70833954545455,3708,1400
0,3.70992272727273,3710,100
0,3.71097818181818,3711,100
0,3.71203363636364,3712,100
0,3.72047727272727,3720,1400
0,3.72258818181818,3723,100
0,3.73208727272727,3732,1400
0,3.73419818181818,3734,100
0,3.74369727272727,3744,1400
0,3.75372409090909,3754,1400
0,3.75477954545455,3755,100
0,3.75847363636364,3758,100
0,3.76058454545455,3761,100
0,3.76375090909091,3764,100
0,3.767445,3767,200
0,3.77588863636364,3776,1400
0,3.78380454545455,3784,1400
0,3.79383136363636,3794,1400
0,3.79488681818182,3795,100
0,3.80544136363636,3805,1400
0,3.80702454545455,3807,100
0,3.81019090909091,3810,100
0,3.813885,3814,100
0,3.82443954545455,3824,1400
0,3.83341090909091,3833,1400
0,3.83657727272727,3837,100
0,3.83816045454545,3838,100
0,3.84132681818182,3841,100
0,3.84713181818182,3847,700
0,3.85557545454545,3856,1400
0,3.85821409090909,3858,100
0,3.86190818181818,3862,100
0,3.86349136363636,3863,100
0,3.86718545454545,3867,100
0,3.91626409090909,3916,200
0,3.92418,3924,1400
0,3.93315136363636,3933,1400
0,3.941595,3942,1400
0,3.94423363636364,3944,100
0,3.94792772727273,3948,100
0,3.94951090909091,3950,100
0,3.95214954545455,3952,100
0,3.96006545454545,3960,1400
0,3.96956454545455,3970,1400
0,3.97062,3971,100
0,3.97484181818182,3975,500
0,4.01178272727273,4012,100
0,4.02233727272727,4022,1400
0,4.03236409090909,4032,1400
0,4.04133545454545,4041,1400
0,4.04450181818182,4045,100
0,4.05347318181818,4053,1400
0,4.05716727272727,4057,100
0,4.05822272727273,4058,100
0,4.05927818181818,4059,100
0,4.069305,4069,1400
0,4.07194363636364,4072,100
0,4.080915,4081,1400
0,4.09094181818182,4091,1400
0,4.09358045454545,4094,100
0,4.10202409090909,4102,1400
0,4.10571818181818,4106,100
0,4.10888454545455,4109,100
0,4.11943909090909,4119,1400
0,4.12207772727273,4122,100
0,4.12418863636364,4124,100
0,4.13421545454545,4134,1400
0,4.13738181818182,4137,100
0,4.14688090909091,4147,1400
0,4.14951954545455,4150,100
0,4.15901863636364,4159,1400
0,4.162185,4162,100
0,4.17062863636364,4171,1400
0,4.173795,4174,100
0,4.18382181818182,4184,1400
0,4.21654090909091,4217,100
0,4.22551227272727,4226,1400
0,4.22973409090909,4230,400
0,4.23237272727273,4232,200
0,4.23606681818182,4236,200
0,4.24609363636364,4246,1400
0,4.24978772727273,4250,100
0,4.25295409090909,4253,100
0,4.25559272727273,4256,100
0,4.25928681818182,4259,100
0,4.26245318181818,4262,100
0,4.26614727272727,4266,200
0,4.26720272727273,4267,100
0,4.27089681818182,4271,100
0,4.27353545454545,4274,100
0,4.28250681818182,4283,1400
0,4.28620090909091,4286,100
0,4.28883954545454,4289,100
0,4.29886636363636,4299,1400
0,4.30203272727273,4302,100
0,4.30572681818182,4306,100
0,4.31575363636364,4316,1400
0,4.31733681818182,4317,100
0,4.31997545454545,4320,100
0,4.324725,4325,500
0,4.32578045454545,4326,100
0,4.32736363636364,4327,100
0,4.33105772727273,4331,100
0,4.33369636363636,4334,100
0,4.34425090909091,4344,1400
0,4.35322227272727,4353,1400
0,4.35586090909091,4356,300
0,4.35902727272727,4359,100
0,4.36694318181818,4367,1400
0,4.37010954545454,4370,100
0,4.38013636363636,4380,1400
0,4.38330272727273,4383,100
0,4.39121863636364,4391,1400
0,4.39227409090909,4392,100
0,4.40071772727273,4401,1400
0,4.40177318181818,4402,100
0,4.40968909090909,4410,1400
0,4.417605,4418,1400
0,4.42604863636364,4426,1400
0,4.42974272727273,4430,100
0,4.43238136363636,4432,100
0,4.43607545454545,4436,100
0,4.43765863636364,4438,100
0,4.44451909090909,4445,900
0,4.44610227272727,4446,100
0,4.44768545454545,4448,100
0,4.44979636363636,4450,100
0,4.46035090909091,4460,1400
0,4.46246181818182,4462,100
0,4.47248863636364,4472,1400
0,4.47618272727273,4476,300
0,4.48673727272727,4487,1400
0,4.49676409090909,4497,1400
0,4.49940272727273,4499,100
0,4.50995727272727,4510,1400
0,4.51259590909091,4513,100
0,4.51576227272727,4516,100
0,4.51734545454545,4517,100
0,4.52103954545455,4521,100
0,4.52895545454545,4529,1400
0,4.53687136363636,4537,1400
0,4.54742590909091,4547,1400
0,4.54953681818182,4550,100
0,4.56009136363636,4560,1400
0,4.56167454545455,4562,100
0,4.57064590909091,4571,1400
0,4.57908954545455,4579,1400
0,4.58753318181818,4588,600
0,4.59808772727273,4598,1400
0,4.59914318181818,4599,100
0,4.60969772727273,4610,1400
0,4.61075318181818,4611,100
0,4.61233636363636,4612,100
0,4.61603045454545,4616,100
0,4.61761363636364,4618,100
0,4.62078,4621,100
0,4.62183545454545,4622,100
0,4.62500181818182,4625,100
0,4.62711272727273,4627,100
0,4.63608409090909,4636,1400
0,4.63925045454545,4639,100
0,4.69307863636364,4693,1400
0,4.70205,4702,1400
0,4.70310545454545,4703,100
0,4.71102136363636,4711,1400
0,4.72104818181818,4721,1400
0,4.72315909090909,4723,100
0,4.72685318181818,4727,100
0,4.73529681818182,4735,1400
0,4.73740772727273,4737,100
0,4.74004636363636,4740,100
0,4.74110181818182,4741,100
0,4.75112863636364,4751,1400
0,4.75957227272727,4760,1400
0,4.76854363636364,4769,1400
0,4.77909818181818,4779,1400
0,4.78068136363636,4781,100
0,4.79070818181818,4791,1400
0,4.79281909090909,4793,100
0,4.79387454545455,4794,100
0,4.80126272727273,4801,1200
0,4.80495681818182,4805,100
0,4.80706772727273,4807,100
0,4.81656681818182,4817,1400
0,4.81973318181818,4820,100
0,4.82448272727273,4824,700
0,4.82923227272727,4829,300
0,4.83292636363636,4833,100
0,4.835565,4836,100
0,4.84453636363636,4845,1400
0,4.88833772727273,4888,100
0,4.89678136363636,4897,1400
0,4.905225,4905,1400
0,4.91577954545455,4916,1400
0,4.92422318181818,4924,1400
0,4.92686181818182,4927,100
0,4.92950045454545,4930,200
0,4.940055,4940,1400
0,4.94955409090909,4950,1400
0,4.95905318181818,4959,1400
0,4.96960772727273,4970,1400
0,4.97277409090909,4973,100
0,4.98121772727273,4981,1400
0,4.99018909090909,4990,1400
0,4.998105,4998,1400
0,5.00179909090909,5002,100
0,5.01077045454545,5011,1400
0,5.01393681818182,5014,100
0,5.02185272727273,5022,1400
0,5.02290818181818,5023,100
0,5.02449136363636,5024,100
0,5.02713,5027,400
0,5.03029636363636,5030,100
0,5.03821227272727,5038,1400
0,5.06987590909091,5070,1400
0,5.07145909090909,5071,100
0,5.07990272727273,5080,1400
0,5.08095818181818,5081,100
0,5.09151272727273,5092,1400
0,5.09942863636364,5099,1400
0,5.10681681818182,5107,1300
0,5.11103863636364,5111,300
0,5.12159318181818,5122,1400
0,5.12687045454545,5127,600
0,5.13584181818182,5136,1400
0,5.14428545454545,5144,1400
0,5.15325681818182,5153,1400
0,5.16381136363636,5164,1400
0,5.20075227272727,5201,1400
0,5.20444636363636,5204,100
0,5.20761272727273,5208,100
0,5.21130681818182,5211,100
0,5.21236227272727,5212,100
0,5.22186136363636,5222,1400
0,5.22977727272727,5230,1400
0,5.23822090909091,5238,1400
0,5.24033181818182,5240,100
0,5.24349818181818,5243,100
0,5.24560909090909,5246,100
0,5.25616363636364,5256,1400
0,5.26566272727273,5266,1400
0,5.26830136363636,5268,100
0,5.26988454545454,5270,200
0,5.28043909090909,5280,1400
0,5.28149454545455,5281,100
0,5.28360545454545,5284,100
0,5.28677181818182,5287,100
0,5.29468772727273,5295,1400
0,5.30313136363636,5303,1400
0,5.30629772727273,5306,100
0,5.30788090909091,5308,100
0,5.30946409090909,5309,100
0,5.31474136363636,5315,800
0,5.31579681818182,5316,100
0,5.31738,5317,100
0,5.31949090909091,5319,100
0,5.32793454545455,5328,1400
0,5.33110090909091,5331,500
0,5.33215636363636,5332,100
0,5.34165545454545,5342,1400
0,5.35168227272727,5352,1400
0,5.35748727272727,5357,100
0,5.35959818181818,5360,100
0,5.36540318181818,5365,500
0,5.36698636363636,5367,100
0,5.36804181818182,5368,100
0,5.37173590909091,5372,100
0,5.37384681818182,5374,100
0,5.37595772727273,5376,100
0,5.38492909090909,5385,1400
0,5.39548363636364,5395,1400
0,5.404455,5404,1400
0,5.40603818181818,5406,100
0,5.40920454545455,5409,100
0,5.41817590909091,5418,1400
0,5.41975909090909,5420,100
0,5.42345318181818,5423,100
0,5.42714727272727,5427,100
0,5.42978590909091,5430,100
0,5.439285,5439,1400
0,5.44878409090909,5449,1400
0,5.46989318181818,5470,1400
0,5.47147636363636,5471,100
0,5.47517045454545,5475,100
0,5.485725,5486,1400
0,5.49522409090909,5495,1400
0,5.50577863636364,5506,1400
0,5.51475,5515,1400
0,5.51633318181818,5516,100
0,5.52424909090909,5524,1400
0,5.52530454545454,5525,100
0,5.53533136363636,5535,1400
0,5.54271954545455,5543,1000
0,5.54430272727273,5544,100
0,5.55221863636364,5552,1400
0,5.56119,5561,1400
0,5.56435636363636,5564,100
0,5.56805045454545,5568,300
0,5.57174454545455,5572,600
0,5.57491090909091,5575,100
0,5.58282681818182,5583,1400
0,5.59074272727273,5591,1400
0,5.60076954545455,5601,1400
0,5.60868545454545,5609,1400
0,5.64668181818182,5647,100
0,5.65037590909091,5650,100
0,5.65881954545454,5659,1400
0,5.66093045454545,5661,100
0,5.66304136363636,5663,100
0,5.66515227272727,5665,100
0,5.66620772727273,5666,100
0,5.67623454545455,5676,1400
0,5.68415045454545,5684,1400
0,5.69206636363636,5692,1300
0,5.70262090909091,5703,1400
0,5.70420409090909,5704,100
0,5.70578727272727,5706,100
0,5.70789818181818,5708,100
0,5.717925,5718,1400
0,5.71950818181818,5720,100
0,5.72320227272727,5723,100
0,5.73270136363636,5733,1400
0,5.74061727272727,5741,1400
0,5.74167272727273,5742,100
0,5.74747772727273,5747,600
0,5.75697681818182,5757,1400
0,5.76489272727273,5765,900
0,5.77280863636364,5773,1400
0,5.78125227272727,5781,1400
0,5.78230772727273,5782,100
0,5.78600181818182,5786,100
0,5.78916818181818,5789,100
0,5.79180681818182,5792,100
0,5.79550090909091,5796,100
0,5.79708409090909,5797,100
0,5.79813954545455,5798,100
0,5.79972272727273,5800,100
0,5.81608227272727,5816,100
0,5.81819318181818,5818,100
0,5.81924863636364,5819,100
0,5.82030409090909,5820,100
0,5.82294272727273,5823,100
0,5.82399818181818,5824,100
0,5.82663681818182,5827,100
0,5.83560818181818,5836,1400
0,5.83666363636364,5837,100
0,5.83877454545455,5839,100
0,5.84827363636364,5848,1400
0,5.85830045454545,5858,1400
0,5.86146681818182,5861,100
0,5.87149363636364,5871,1400
0,5.87254909090909,5873,100
0,5.88099272727273,5881,1400
0,5.89049181818182,5890,1400
0,5.89893545454545,5899,1400
0,5.90949,5909,1400
0,5.91107318181818,5911,100
0,5.91898909090909,5919,1400
0,5.92004454545455,5920,100
0,5.92796045454545,5928,1400
0,5.93745954545455,5937,1400
0,5.94537545454545,5945,1400
0,5.94748636363636,5947,100
0,5.94854181818182,5949,100
0,5.95223590909091,5952,100
0,5.96015181818182,5960,1400
0,5.96331818181818,5963,100
0,5.96542909090909,5965,100
0,5.97440045454545,5974,1400
0,5.97651136363636,5977,100
0,5.97809454545455,5978,100
0,5.98864909090909,5989,1400
0,5.99023227272727,5990,100
0,5.99128772727273,5991,100
0,6.00025909090909,6000,1400
0,6.008175,6008,1400
0,6.00975818181818,6010,100
0,6.01292454545455,6013,100
0,6.02084045454545,6021,1400
0,6.02928409090909,6029,1400
0,6.03192272727273,6032,100
0,6.04247727272727,6042,1400
0,6.05197636363636,6052,1400
0,6.05989227272727,6060,1400
0,6.06780818181818,6068,1400
0,6.06939136363636,6069,100
0,6.07889045454545,6079,1400
0,6.07994590909091,6080,100
0,6.089445,6089,1400
0,6.09208363636364,6092,100
0,6.09366681818182,6094,100
0,6.10422136363636,6104,1400
0,6.112665,6113,1400
0,6.13482954545455,6135,1400
0,6.14327318181818,6143,1400
0,6.14432863636364,6144,100
0,6.14538409090909,6145,100
0,6.15488318181818,6155,1400
0,6.15593863636364,6156,100
0,6.16174363636364,6162,800
0,6.16491,6165,100
0,6.16754863636364,6168,100
0,6.17757545454545,6178,1400
0,6.18760227272727,6188,1400
0,6.18918545454545,6189,100
0,6.19815681818182,6198,1400
0,6.20026772727273,6200,100
0,6.20290636363636,6203,100
0,6.21293318181818,6213,1400
0,6.22348772727273,6223,1400
0,6.22507090909091,6225,100
0,6.22665409090909,6227,100
0,6.23087590909091,6231,300
0,6.23193136363636,6232,100
0,6.23562545454545,6236,100
0,6.23931954545455,6239,100
0,6.24195818181818,6242,100
0,6.251985,6252,1400
0,6.25304045454545,6253,100
0,6.25409590909091,6254,100
0,6.25673454545455,6257,100
0,6.26676136363636,6267,1400
0,6.27678818181818,6277,1400
0,6.28048227272727,6280,100
0,6.28575954545455,6286,900
0,6.29473090909091,6295,1400
0,6.31161818181818,6312,1400
0,6.31531227272727,6315,100
0,6.31795090909091,6318,100
0,6.32111727272727,6321,100
0,6.32375590909091,6324,100
0,6.32481136363636,6325,100
0,6.333255,6333,1400
0,6.33536590909091,6335,100
0,6.34011545454545,6340,800
0,6.34803136363636,6348,1400
0,6.34908681818182,6349,100
0,6.35805818181818,6358,1400
0,6.36755727272727,6368,1400
0,6.36861272727273,6369,100
0,6.37125136363636,6371,200
0,6.37283454545454,6373,100
0,6.37494545454545,6375,100
0,6.37811181818182,6378,100
0,6.38075045454545,6381,100
0,6.38655545454545,6387,900
0,6.39552681818182,6396,1400
0,6.40344272727273,6403,1400
0,6.41188636363636,6412,1400
0,6.42191318181818,6422,1400
0,6.42296863636364,6423,100
0,6.43088454545455,6431,1400
0,6.43194,6432,100
0,6.43563409090909,6436,100
0,6.43668954545455,6437,100
0,6.43880045454545,6439,100
0,6.44143909090909,6441,100
0,6.44407772727273,6444,100
0,6.44988272727273,6450,500
0,6.45938181818182,6459,1400
0,6.46149272727273,6461,100
0,6.46940863636364,6469,1400
0,6.51057136363636,6511,100
0,6.51690409090909,6517,900
0,6.52745863636364,6527,1400
0,6.53115272727273,6531,300
0,6.53220818181818,6532,100
0,6.54276272727273,6543,1400
0,6.54698454545454,6547,300
0,6.55753909090909,6558,1400
0,6.56017772727273,6560,100
0,6.56439954545455,6564,400
0,6.56598272727273,6566,100
0,6.57389863636364,6574,1400
0,6.58181454545455,6582,1400
0,6.58550863636364,6586,100
0,6.58920272727273,6589,100
0,6.59817409090909,6598,1300
0,6.60767318181818,6608,1400
0,6.60872863636364,6609,100
0,6.61822772727273,6618,1400
0,6.62033863636364,6620,100
0,6.62508818181818,6625,300
0,6.63405954545455,6634,1400
0,6.63564272727273,6636,100
0,6.63669818181818,6637,100
0,6.63775363636364,6638,100
0,6.63986454545454,6640,100
0,6.64303090909091,6643,200
0,6.64566954545455,6646,300
0,6.64830818181818,6648,100
0,6.65041909090909,6650,100
0,6.65991818181818,6660,1400
0,6.66783409090909,6668,1400
0,6.67627772727273,6676,1400
0,6.72113454545454,6721,1400
0,6.73063363636364,6731,1400
0,6.73168909090909,6732,100
0,6.74118818181818,6741,1400
0,6.74277136363636,6743,100
0,6.75015954545455,6750,1100
0,6.75807545454545,6758,1400
0,6.76651909090909,6767,1400
0,6.76810227272727,6768,100
0,6.77179636363636,6772,100
0,6.77549045454545,6775,100
0,6.78551727272727,6786,1400
0,6.79448863636364,6794,1400
0,6.79554409090909,6796,100
0,6.797655,6798,100
0,6.79976590909091,6800,100
0,6.80979272727273,6810,1400
0,6.81348681818182,6813,100
0,6.81507,6815,100
0,6.81718090909091,6817,100
0,6.81876409090909,6819,100
0,6.82720772727273,6827,1400
0,6.83723454545455,6837,1400
0,6.84567818181818,6846,1400
0,6.84884454545455,6849,100
0,6.85095545454545,6851,100
0,6.86045454545455,6860,1400
0,6.86414863636364,6864,100
0,6.86678727272727,6867,100
0,6.87470318181818,6875,1400
0,6.90689454545455,6907,100
0,6.90900545454545,6909,100
0,6.91269954545455,6913,100
0,6.92219863636364,6922,1400
0,6.92378181818182,6924,100
0,6.93275318181818,6933,1400
0,6.936975,6937,400
0,6.94647409090909,6946,1400
0,6.95491772727273,6955,1400
0,6.96441681818182,6964,1400
0,6.97497136363636,6975,1400
0,6.98552590909091,6986,1400
0,6.99555272727273,6996,1400
0,6.99924681818182,6999,100
0,7.00188545454545,7002,100
0,7.00557954545455,7006,100
0,7.01613409090909,7016,1400
0,7.01982818181818,7020,100
0,7.02352227272727,7024,100
0,7.02616090909091,7026,100
0,7.03038272727273,7030,300
0,7.03829863636364,7038,1400
0,7.03935409090909,7039,100
0,7.04252045454545,7043,100
0,7.053075,7053,1400
0,7.05571363636364,7056,100
0,7.07735045454545,7077,100
0,7.08526636363636,7085,1400
0,7.09423772727273,7094,1400
0,7.10373681818182,7104,1400
0,7.10690318181818,7107,100
0,7.11693,7117,1400
0,7.12062409090909,7121,100
0,7.12959545454545,7130,1400
0,7.13276181818182,7133,200
0,7.13645590909091,7136,100
0,7.14489954545455,7145,1400
0,7.145955,7146,100
0,7.14964909090909,7150,100
0,7.15123227272727,7151,100
0,7.15334318181818,7153,100
0,7.15703727272727,7157,300
0,7.16759181818182,7168,1400
0,7.17709090909091,7177,1400
0,7.18659,7187,1400
0,7.18870090909091,7189,100
0,7.19186727272727,7192,100
0,7.19397818181818,7194,100
0,7.204005,7204,1400
0,7.20558818181818,7206,100
0,7.20769909090909,7208,100
0,7.21139318181818,7211,100
0,7.21350409090909,7214,100
0,7.21667045454545,7217,100
0,7.22564181818182,7226,1400
0,7.22828045454545,7228,100
0,7.238835,7239,1400
0,7.24675090909091,7247,1400
