NodeIndex,Time (s),Time (ms),Payload (bytes)
0,0.140375454545455,140,500
0,0.149874545454545,150,1300
0,0.151985454545455,152,100
0,0.154624090909091,155,100
0,0.156735,157,100
0,0.158845909090909,159,100
0,0.169400454545455,169,1400
0,0.177844090909091,178,1400
0,0.186815454545455,187,1400
0,0.196314545454545,196,1400
0,0.198425454545455,198,100
0,0.200536363636364,201,200
0,0.210035454545455,210,1400
0,0.212674090909091,213,100
0,0.213729545454545,214,100
0,0.216895909090909,217,100
0,0.225339545454545,225,1400
0,0.235366363636364,235,1400
0,0.24381,244,1400
0,0.244865454545455,245,100
0,0.245920909090909,246,100
0,0.248559545454545,249,100
0,0.257530909090909,258,1400
0,0.260697272727273,261,100
0,0.269668636363636,270,1400
0,0.272307272727273,272,100
0,0.282334090909091,282,1400
0,0.283389545454545,283,100
0,0.286028181818182,286,100
0,0.294999545454545,295,1400
0,0.328246363636364,328,1400
0,0.329301818181818,329,100
0,0.339856363636364,340,1400
0,0.343022727272727,343,300
0,0.345661363636364,346,100
0,0.354105,354,1400
0,0.357271363636364,357,100
0,0.366770454545455,367,1400
0,0.377325,377,1400
0,0.385768636363636,386,1400
0,0.395267727272727,395,1200
0,0.397378636363636,397,100
0,0.407933181818182,408,1400
0,0.416904545454545,417,1400
0,0.420070909090909,420,100
0,0.422709545454545,423,100
0,0.425348181818182,425,100
0,0.427459090909091,427,200
0,0.42957,430,300
0,0.431153181818182,431,100
0,0.44118,441,1400
0,0.444874090909091,445,100
0,0.446457272727273,446,200
0,0.454373181818182,454,1400
0,0.455428636363636,455,100
0,0.458067272727273,458,100
0,0.459650454545455,460,100
0,0.469149545454545,469,1200
0,0.471260454545455,471,100
0,0.474954545454545,475,100
0,0.485509090909091,486,1400
0,0.533532272727273,534,1300
0,0.537754090909091,538,400
0,0.541448181818182,541,100
0,0.544086818181818,544,100
0,0.546197727272727,546,100
0,0.556224545454545,556,1400
0,0.559390909090909,559,100
0,0.569945454545455,570,1400
0,0.572584090909091,573,100
0,0.581555454545455,582,1400
0,0.583138636363636,583,100
0,0.585249545454545,585,100
0,0.587888181818182,588,100
0,0.590526818181818,591,100
0,0.599498181818182,599,1400
0,0.602136818181818,602,100
0,0.610052727272727,610,1400
0,0.612163636363636,612,100
0,0.621662727272727,622,1400
0,0.624301363636364,624,100
0,0.631689545454545,632,1100
0,0.635383636363636,635,100
0,0.639077727272727,639,100
0,0.655965,656,1400
0,0.678657272727273,679,1400
0,0.691850454545454,692,100
0,0.701349545454545,701,1400
0,0.703460454545454,703,100
0,0.705571363636364,706,100
0,0.747261818181818,747,1400
0,0.768898636363636,769,1400
0,0.774703636363636,775,100
0,0.785258181818182,785,1400
0,0.786841363636364,787,100
0,0.790535454545454,791,100
0,0.791590909090909,792,100
0,0.792646363636364,793,100
0,0.794229545454545,794,100
0,0.795285,795,100
0,0.805311818181818,805,1400
0,0.808478181818182,808,100
0,0.810061363636364,810,100
0,0.819560454545454,820,1400
0,0.829059545454545,829,1400
0,0.854390454545454,854,1400
0,0.886581818181818,887,1400
0,0.926689090909091,927,1400
0,0.932494090909091,932,100
0,0.942520909090909,943,1400
0,0.945687272727273,946,100
0,0.948853636363636,949,100
0,0.951492272727273,951,100
0,0.953075454545455,953,100
0,1.53146454545455,1531,100
0,1.53938045454545,1539,1400
0,1.54043590909091,1540,100
0,1.54835181818182,1548,1400
0,1.55837863636364,1558,1400
0,1.56260045454545,1563,300
0,1.56471136363636,1565,100
0,1.56682227272727,1567,100
0,1.57526590909091,1575,1400
0,1.58318181818182,1583,1400
0,1.59215318181818,1592,1400
0,1.60112454545455,1601,1400
0,1.60270772727273,1603,100
0,1.61167909090909,1612,1400
0,1.61431772727273,1614,100
0,1.61748409090909,1617,100
0,1.62592772727273,1626,1400
0,1.62751090909091,1628,100
0,1.63648227272727,1636,1400
0,1.64545363636364,1645,1400
0,1.64914772727273,1649,100
0,1.65073090909091,1651,100
0,1.65389727272727,1654,100
0,1.65706363636364,1657,100
0,1.666035,1666,1400
0,1.66761818181818,1668,100
0,1.66972909090909,1670,100
0,1.67922818181818,1679,1400
0,1.68186681818182,1682,100
0,1.70192045454545,1702,100
0,1.71036409090909,1710,1400
0,1.71353045454545,1714,100
0,1.72355727272727,1724,1400
0,1.72619590909091,1726,100
0,1.72989,1730,100
0,1.73358409090909,1734,100
0,1.735695,1736,100
0,1.74361090909091,1744,1400
0,1.74572181818182,1746,100
0,1.74888818181818,1749,300
0,1.75205454545455,1752,100
0,1.75469318181818,1755,100
0,1.76313681818182,1763,1300
0,1.76419227272727,1764,100
0,1.77369136363636,1774,1400
0,1.77738545454545,1777,100
0,1.78107954545455,1781,100
0,1.78582909090909,1786,300
0,1.79585590909091,1796,1400
0,1.805355,1805,1400
0,1.80852136363636,1809,100
0,1.80957681818182,1810,100
0,1.81854818181818,1819,1400
0,1.82171454545455,1822,100
0,1.82329772727273,1823,100
0,1.83385227272727,1834,1400
0,1.83596318181818,1836,100
0,1.84176818181818,1842,800
0,1.84493454545455,1845,100
0,1.84651772727273,1847,100
0,1.84757318181818,1848,100
0,1.85707227272727,1857,1400
0,1.86551590909091,1866,1400
0,1.87343181818182,1873,1400
0,1.89876272727273,1899,100
0,1.90878954545455,1909,1400
0,1.91828863636364,1918,1400
0,1.92831545454545,1928,1400
0,1.93728681818182,1937,1400
0,1.94098090909091,1941,100
0,1.94942454545455,1949,1400
0,1.95311863636364,1953,100
0,1.96156227272727,1962,1400
0,1.96525636363636,1965,100
0,1.97053363636364,1971,800
0,1.979505,1980,1400
0,1.99058727272727,1991,100
0,1.99217045454545,1992,100
0,1.99375363636364,1994,100
0,2.00378045454545,2004,1400
0,2.00694681818182,2007,100
0,2.01750136363636,2018,1400
0,2.01908454545455,2019,100
0,2.02383409090909,2024,600
0,2.02805590909091,2028,700
0,2.03861045454545,2039,1400
0,2.04388772727273,2044,500
0,2.05285909090909,2053,1400
0,2.06288590909091,2063,1400
0,2.06605227272727,2066,100
0,2.07502363636364,2075,1100
0,2.08135636363636,2081,1000
0,2.09138318181818,2091,1400
0,2.09507727272727,2095,100
0,2.10299318181818,2103,1400
0,2.10668727272727,2107,100
0,2.10774272727273,2108,100
0,2.11143681818182,2111,100
0,2.11988045454545,2120,1400
0,2.12093590909091,2121,100
0,2.12251909090909,2123,100
0,2.12410227272727,2124,100
0,2.13307363636364,2133,1400
0,2.13571227272727,2136,100
0,2.13782318181818,2138,100
0,2.14046181818182,2140,100
0,2.14310045454545,2143,100
0,2.14521136363636,2145,100
0,2.14626681818182,2146,100
0,2.14890545454545,2149,200
0,2.15787681818182,2158,1400
0,2.18426318181818,2184,600
0,2.18742954545455,2187,100
0,2.19059590909091,2191,100
0,2.19270681818182,2193,100
0,2.20220590909091,2202,1400
0,2.20484454545455,2205,100
0,2.2059,2206,100
0,2.21381590909091,2214,1400
0,2.21487136363636,2215,100
0,2.22542590909091,2225,1400
0,2.22912,2229,100
0,2.23228636363636,2232,100
0,2.24073,2241,1400
0,2.24389636363636,2244,100
0,2.25339545454545,2253,1400
0,2.25445090909091,2254,100
0,2.25550636363636,2256,100
0,2.25761727272727,2258,100
0,2.26025590909091,2260,100
0,2.26817181818182,2268,1400
0,2.27133818181818,2271,100
0,2.28083727272727,2281,1400
0,2.29033636363636,2290,1400
0,2.29191954545455,2292,100
0,2.30036318181818,2300,1400
0,2.30405727272727,2304,200
0,2.30722363636364,2307,100
0,2.31566727272727,2316,1400
0,2.31777818181818,2318,100
0,2.32833272727273,2328,1400
0,2.33097136363636,2331,100
0,2.33466545454545,2335,100
0,2.34522,2345,1400
0,2.34838636363636,2348,100
0,2.35208045454545,2352,200
0,2.35419136363636,2354,100
0,2.36316272727273,2363,1400
0,2.39588181818182,2396,100
0,2.39904818181818,2399,100
0,2.40168681818182,2402,100
0,2.40327,2403,100
0,2.40590863636364,2406,100
0,2.41065818181818,2411,300
0,2.41382454545455,2414,100
0,2.42279590909091,2423,1400
0,2.42543454545455,2425,100
0,2.43335045454545,2433,1400
0,2.44337727272727,2443,1400
0,2.44654363636364,2447,100
0,2.44759909090909,2448,100
0,2.44865454545455,2449,100
0,2.45920909090909,2459,1400
0,2.46237545454545,2462,100
0,2.47081909090909,2471,1400
0,2.47398545454545,2474,100
0,2.48401227272727,2484,1400
0,2.48612318181818,2486,100
0,2.490345,2490,200
0,2.50037181818182,2500,1400
0,2.50142727272727,2501,100
0,2.50301045454545,2503,100
0,2.50512136363636,2505,100
0,2.50670454545455,2507,100
0,2.50987090909091,2510,100
0,2.51831454545455,2518,1400
0,2.51989772727273,2520,100
0,2.52306409090909,2523,300
0,2.52675818181818,2527,100
0,2.52939681818182,2529,100
0,2.53150772727273,2532,100
0,2.53309090909091,2533,100
0,2.54153454545455,2542,1400
0,2.54945045454545,2549,1400
0,2.55894954545455,2559,1400
0,2.56369909090909,2564,600
0,2.56475454545455,2565,100
0,2.57372590909091,2574,1400
0,2.57847545454545,2578,100
0,2.58797454545455,2588,1400
0,2.59219636363636,2592,300
0,2.60064,2601,1400
0,2.60169545454545,2602,100
0,2.61013909090909,2610,1400
0,2.61330545454545,2613,100
0,2.61647181818182,2616,100
0,2.61911045454545,2619,100
0,2.62227681818182,2622,100
0,2.62386,2624,100
0,2.63441454545455,2634,1400
0,2.64496909090909,2645,1400
0,2.64866318181818,2649,100
0,2.65710681818182,2657,1400
0,2.66713363636364,2667,1400
0,2.67557727272727,2676,1400
0,2.67927136363636,2679,100
0,2.68085454545455,2681,100
0,2.68877045454545,2689,1400
0,2.69088136363636,2691,100
0,2.69246454545455,2692,100
0,2.69563090909091,2696,200
0,2.70407454545455,2704,1400
0,2.70776863636364,2708,100
0,2.71568454545455,2716,1400
0,2.71674,2717,100
0,2.71937863636364,2719,100
0,2.72201727272727,2722,100
0,2.72465590909091,2725,100
0,2.734155,2734,1400
0,2.73521045454545,2735,100
0,2.73890454545455,2739,100
0,2.74945909090909,2749,1400
0,2.77584545454545,2776,100
0,2.780595,2781,400
0,2.78903863636364,2789,1400
0,2.79167727272727,2792,100
0,2.79959318181818,2800,1300
0,2.80170409090909,2802,100
0,2.81225863636364,2812,1400
0,2.815425,2815,100
0,2.81806363636364,2818,100
0,2.82123,2821,100
0,2.82597954545455,2826,500
0,2.82861818181818,2829,100
0,2.83178454545455,2832,100
0,2.83336772727273,2833,100
0,2.83600636363636,2836,100
