0,1444
0.000115,62
0.002015,1444
0.002112,62
0.009991,1444
0.010077,62
0.012232,1444
0.012331,62
0.026017,347
0.02699,62
0.027618,1314
0.02765,54
0.028445,1314
0.028466,54
0.029272,1314
0.029295,54
0.029908,1314
0.029943,54
0.030016,1314
0.030034,54
0.030519,1444
0.030644,62
0.031717,1314
0.031735,54
0.032297,75
0.032313,54
0.052369,1257
0.052528,62
0.074708,1257
0.074852,62
0.100846,1480
0.100998,62
0.108337,1421
0.1087,62
0.124395,1314
0.124442,54
0.125288,1314
0.125313,54
0.126321,1314
0.126355,54
0.127061,1314
0.127085,54
0.127675,1314
0.127696,54
0.128324,1314
0.128346,54
0.128423,1314
0.128441,54
0.128963,1314
0.128983,54
0.129056,1314
0.129098,54
0.130164,1314
0.130185,54
0.130793,1314
0.130812,54
0.131601,1314
0.131623,54
0.132647,1314
0.132668,54
0.133243,1314
0.133265,54
0.140922,1314
0.140947,54
0.14271,1314
0.14273,54
0.146422,1314
0.146446,54
0.147526,1314
0.147539,54
0.148112,78
0.171287,1444
0.171396,62
0.23456,1444
0.234716,62
0.244663,145
0.244842,341
0.266965,54
0.267062,54
0.267122,54
0.267181,54
0.267238,54
0.267319,54
0.267422,66
0.267904,79
0.268005,79
0.268096,79
0.268185,79
0.26828,71
0.268371,71
0.268458,71
0.268555,71
0.268651,71
0.26879,79
0.268888,79
0.268989,71
0.269127,79
0.269216,79
0.269305,79
0.269544,66
0.279951,1444
0.28008,62
0.287616,1444
0.287722,62
0.289599,1444
0.289709,79
0.289811,62
0.291713,1444
0.291837,62
0.293982,1314
0.294015,54
0.294825,1314
0.294848,54
0.295431,1314
0.295454,54
0.31326,1444
0.31341,62
0.314316,1314
0.314349,54
0.314928,1314
0.314952,54
0.315901,1314
0.315923,54
0.316714,1314
0.316733,54
0.317315,1314
0.317336,54
0.317403,75
0.317418,54
0.319987,1314
0.320009,54
0.320856,1314
0.320875,54
0.322105,1314
0.322134,54
0.322199,1314
0.322216,54
0.322272,1314
0.322305,71
0.322706,1314
0.322728,54
0.338194,62
0.344682,1480
0.344832,62
0.379922,62
0.381291,62
0.392498,1470
0.392649,62
0.393082,1470
0.393195,62
0.393795,1470
0.393906,62
0.394424,1470
0.394541,62
0.395078,1470
0.395112,1470
0.395191,62
0.395747,1470
0.39586,62
0.396383,1470
0.396417,1470
0.396496,62
0.397038,1470
0.397077,1470
0.397157,62
0.400955,62
0.403859,1444
0.403968,62
0.406251,1444
0.406362,62
0.407689,1444
0.407803,62
0.408867,1444
0.408994,62
0.410778,1444
0.410891,62
0.412602,1444
0.412717,62
0.416184,62
0.425943,67
0.425986,54
0.435156,62
0.435332,1313
0.43568,1313
0.435776,1313
0.436443,1471
0.436555,62
0.437208,1471
0.437351,62
0.437836,1471
0.437955,62
0.439073,1471
0.439188,62
0.439709,1471
0.439743,1471
0.439831,62
0.440322,1471
0.440412,62
0.440988,1471
0.441021,1471
0.441042,1471
0.441113,62
0.441617,1471
0.441649,67
0.441676,54
0.441731,62
0.442196,67
0.442224,54
0.450671,67
0.45071,54
0.453975,1314
0.454001,54
0.454798,1314
0.45482,54
0.455627,1314
0.45565,54
0.456246,1314
0.456268,54
0.456344,1314
0.456364,54
0.456877,1314
0.4569,54
0.457509,1314
0.45753,54
0.4576,1314
0.457618,54
0.460206,1314
0.460234,54
0.460853,1314
0.460871,54
0.460936,1314
0.460953,54
0.46101,1314
0.461025,54
0.462178,62
0.462223,1314
0.462241,54
0.462796,1314
0.462817,54
0.464274,1314
0.464293,54
0.465068,1314
0.465087,54
0.465735,1314
0.465755,54
0.465827,1314
0.465844,54
0.465902,1314
0.465916,54
0.466407,1465
0.466532,62
0.467093,1465
0.467126,1465
0.467148,1314
0.467166,54
0.467217,62
0.467742,1314
0.467762,54
0.467832,1314
0.467848,54
0.468363,1465
0.46848,62
0.469039,1465
0.469078,1465
0.4691,1465
0.46916,62
0.469703,1465
0.469741,1465
0.469828,62
0.470313,1465
0.470417,62
0.470956,1465
0.470987,1314
0.471009,54
0.471061,62
0.471083,54
0.471588,1314
0.47161,54
0.472246,1314
0.472267,54
0.472337,1314
0.472354,54
0.472411,1314
0.472427,54
0.47285,1314
0.472871,54
0.473481,1314
0.473501,54
0.473567,1314
0.473582,54
0.475298,1314
0.475321,54
0.475389,1314
0.475405,54
0.47595,1314
0.475971,54
0.476039,1314
0.476055,54
0.476584,1314
0.476605,54
0.476683,1314
0.476699,54
0.4789,62
0.480443,62
0.481451,54
0.482143,62
0.485351,1444
0.485456,62
0.490743,62
0.491865,971
0.49196,62
0.49446,1314
0.494496,54
0.495308,1314
0.495333,54
0.496394,1314
0.496416,54
0.497001,1314
0.497022,54
0.497091,75
0.497112,54
0.49717,54
0.497226,71
0.49766,1314
0.497691,54
0.49776,1314
0.497777,54
0.498917,1314
0.498937,54
0.499004,1314
0.499021,54
0.499076,1314
0.499091,54
0.499546,1314
0.499564,54
0.500228,1314
0.500247,54
0.500315,1314
0.50033,54
0.500386,1314
0.5004,54
0.501414,1314
0.501434,54
0.502042,1314
0.502061,54
0.503957,1431
0.504058,62
0.504554,1431
0.504631,62
0.505196,1431
0.50523,1431
0.505279,62
0.505804,1431
0.505877,62
0.50645,1431
0.506483,1431
0.506532,62
0.507058,1431
0.50713,62
0.507696,1431
0.507733,1431
0.507777,62
0.508333,1431
0.508413,62
0.508956,1480
0.508988,1480
0.509136,62
0.509615,1480
0.509654,1480
0.509767,62
0.510241,1480
0.510349,62
0.510879,1480
0.510915,1480
0.51096,62
0.511532,1480
0.511567,1480
0.51161,62
0.512149,1480
0.512223,62
0.512772,1480
0.512845,62
0.522441,1444
0.522532,62
0.524314,1444
0.524394,62
0.527439,1444
0.527564,62
0.529424,1444
0.529522,62
0.531603,1444
0.531691,62
0.535475,1444
0.535562,62
0.579121,295
0.579234,62
0.581802,1314
